class,precision,recall,mAP50,mAP50-95
all,0.34136056593311537,0.6545980134274486,0.4830548788347562,0.4347303114714077
frog-eye-leaf-spot,0.3804554014153515,0.7044183996443161,0.5551641978856026,0.5352313863164211
healthy,0.3036207422624376,0.5915492957746479,0.4692128606911462,0.415829161393012
rust,0.34000555412155686,0.6678263448633819,0.42478757792751987,0.35313038670479
