epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,10.1401,0.53803,3.14369,1.10479,0.56394,0.35004,0.22591,0.18353,0.34396,3.45305,0.92383,0.00038583,0.00012861,0.00038583,0.00012861,0.00038583,0.00012861,0.00038583,0.00012861
2,17.079,0.50985,2.40075,1.07311,0.68643,0.46451,0.42483,0.35895,0.32193,2.45822,0.90036,0.000798402,0.000266134,0.000798402,0.000266134,0.000798402,0.000266134,0.000798402,0.000266134
3,21.326,0.46334,1.84524,1.0418,0.64179,0.55026,0.52321,0.46591,0.31083,2.07884,0.88468,0.001194,0.000397999,0.001194,0.000397999,0.001194,0.000397999,0.001194,0.000397999
4,27.3338,0.45013,1.5033,1.03009,0.50567,0.77299,0.71344,0.66395,0.29538,1.54481,0.86625,0.00157262,0.000524206,0.00157262,0.000524206,0.00157262,0.000524206,0.00157262,0.000524206
5,31.4003,0.42957,1.28062,1.01065,0.62864,0.77791,0.72837,0.6849,0.29787,1.2005,0.86405,0.00193426,0.000644753,0.00193426,0.000644753,0.00193426,0.000644753,0.00193426,0.000644753
6,35.0747,0.39884,1.05906,0.96658,0.66002,0.77462,0.75874,0.71557,0.31203,1.06831,0.87149,0.00227893,0.000759642,0.00227893,0.000759642,0.00227893,0.000759642,0.00227893,0.000759642
7,38.5566,0.42449,0.99075,1.00104,0.68178,0.76633,0.76409,0.7269,0.31158,0.98975,0.86779,0.00260662,0.000868872,0.00260662,0.000868872,0.00260662,0.000868872,0.00260662,0.000868872
8,41.9961,0.41196,0.84816,0.99398,0.69788,0.7911,0.82079,0.7745,0.30413,0.95033,0.86464,0.00291733,0.000972443,0.00291733,0.000972443,0.00291733,0.000972443,0.00291733,0.000972443
9,45.4985,0.39844,0.76432,0.97008,0.74783,0.80427,0.84528,0.79231,0.32634,0.9257,0.88096,0.00321107,0.00107036,0.00321107,0.00107036,0.00321107,0.00107036,0.00321107,0.00107036
10,49.046,0.39294,0.68792,0.95999,0.70097,0.67331,0.79756,0.73864,0.34443,1.00925,0.88973,0.00348783,0.00116261,0.00348783,0.00116261,0.00348783,0.00116261,0.00348783,0.00116261
