epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,13.7298,0.92297,3.31295,1.5207,0.10182,0.21702,0.09595,0.07152,1.02043,3.37781,1.79745,0.00017148,5.716e-05,0.00017148,5.716e-05,0.00017148,5.716e-05,0.00017148,5.716e-05
2,18.2626,0.93968,3.28535,1.53292,0.13394,0.28315,0.12482,0.09942,0.7585,3.16273,1.51469,0.000378191,0.000126064,0.000378191,0.000126064,0.000378191,0.000126064,0.000378191,0.000126064
3,22.4494,0.83009,2.93506,1.4436,0.20612,0.35606,0.18699,0.16749,0.53781,2.78643,1.22942,0.000576413,0.000192138,0.000576413,0.000192138,0.000576413,0.000192138,0.000576413,0.000192138
4,26.2705,0.68562,2.67822,1.34789,0.27912,0.46105,0.27181,0.25189,0.45585,2.5056,1.13434,0.000766147,0.000255382,0.000766147,0.000255382,0.000766147,0.000255382,0.000766147,0.000255382
5,30.147,0.66467,2.31876,1.27184,0.35598,0.50733,0.3807,0.34927,0.41563,2.24452,1.06402,0.000947393,0.000315798,0.000947393,0.000315798,0.000947393,0.000315798,0.000947393,0.000315798
6,33.7799,0.64982,2.13736,1.27548,0.53287,0.47853,0.45954,0.42667,0.38252,2.16973,1.01929,0.00112015,0.000373383,0.00112015,0.000373383,0.00112015,0.000373383,0.00112015,0.000373383
7,37.5905,0.57011,1.86214,1.21928,0.47579,0.53659,0.52482,0.49747,0.34332,2.31171,0.97582,0.00128442,0.00042814,0.00128442,0.00042814,0.00128442,0.00042814,0.00128442,0.00042814
8,41.3067,0.57133,1.68794,1.19649,0.42444,0.60045,0.55269,0.53042,0.3225,2.42805,0.95861,0.0014402,0.000480067,0.0014402,0.000480067,0.0014402,0.000480067,0.0014402,0.000480067
9,45.1096,0.52461,1.52473,1.16924,0.40317,0.64048,0.57544,0.55014,0.30729,2.01923,0.94501,0.00158749,0.000529164,0.00158749,0.000529164,0.00158749,0.000529164,0.00158749,0.000529164
10,48.736,0.54595,1.44419,1.16848,0.5884,0.54658,0.59173,0.56913,0.29053,1.71599,0.9329,0.0017263,0.000575433,0.0017263,0.000575433,0.0017263,0.000575433,0.0017263,0.000575433
11,52.3723,0.46695,1.16464,1.08029,0.62141,0.5707,0.6232,0.59869,0.29144,1.55814,0.92922,0.00185661,0.000618871,0.00185661,0.000618871,0.00185661,0.000618871,0.00185661,0.000618871
12,56.0946,0.39488,1.11089,1.0415,0.5453,0.61778,0.61953,0.5979,0.28792,1.54769,0.91702,0.00197844,0.000659481,0.00197844,0.000659481,0.00197844,0.000659481,0.00197844,0.000659481
13,59.6397,0.4558,1.12231,1.09953,0.6568,0.58265,0.63218,0.61054,0.28429,1.49293,0.91596,0.00209178,0.000697261,0.00209178,0.000697261,0.00209178,0.000697261,0.00209178,0.000697261
14,63.2713,0.41988,0.93572,1.0651,0.76004,0.58829,0.65491,0.63432,0.28597,1.45718,0.90855,0.00219663,0.000732211,0.00219663,0.000732211,0.00219663,0.000732211,0.00219663,0.000732211
15,66.9096,0.39378,0.8796,1.0369,0.71777,0.58825,0.65547,0.62604,0.28105,1.50134,0.90579,0.002293,0.000764332,0.002293,0.000764332,0.002293,0.000764332,0.002293,0.000764332
16,70.2698,0.38979,0.89129,1.01725,0.70148,0.57235,0.66287,0.63291,0.27952,1.45264,0.90492,0.00238087,0.000793624,0.00238087,0.000793624,0.00238087,0.000793624,0.00238087,0.000793624
17,73.7855,0.4102,0.75225,1.02531,0.70626,0.60743,0.67782,0.65135,0.27906,1.39704,0.89569,0.00246026,0.000820086,0.00246026,0.000820086,0.00246026,0.000820086,0.00246026,0.000820086
18,77.252,0.38767,0.68875,0.98526,0.68953,0.65252,0.69983,0.67247,0.28028,1.33609,0.89229,0.00253116,0.000843719,0.00253116,0.000843719,0.00253116,0.000843719,0.00253116,0.000843719
19,80.7235,0.36586,0.62985,0.9655,0.71639,0.65484,0.69853,0.67043,0.27494,1.34503,0.88678,0.00259357,0.000864522,0.00259357,0.000864522,0.00259357,0.000864522,0.00259357,0.000864522
20,84.2598,0.37187,0.61472,0.9872,0.73268,0.59149,0.69853,0.66863,0.28368,1.31231,0.89699,0.00264749,0.000882496,0.00264749,0.000882496,0.00264749,0.000882496,0.00264749,0.000882496
21,87.6267,0.35461,0.56667,0.98932,0.7553,0.61325,0.72116,0.69264,0.29982,1.22966,0.90226,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116
22,91.0719,0.35776,0.59353,0.99358,0.73705,0.63184,0.71546,0.68644,0.30025,1.22758,0.90593,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822
23,94.4986,0.41026,0.67912,1.02927,0.74821,0.63977,0.71823,0.68761,0.31344,1.21906,0.91087,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528
24,97.9848,0.38983,0.64016,0.96498,0.65627,0.63745,0.68743,0.65712,0.32349,1.26519,0.91953,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233
25,101.342,0.34136,0.5325,0.96564,0.6284,0.59618,0.67603,0.64832,0.33927,1.32125,0.93537,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939
26,104.69,0.35791,0.57185,1.00597,0.62555,0.61417,0.6568,0.62519,0.34789,1.385,0.94564,0.00216494,0.000721645,0.00216494,0.000721645,0.00216494,0.000721645,0.00216494,0.000721645
27,108.056,0.34042,0.51057,0.95897,0.62647,0.60938,0.6613,0.63158,0.34987,1.37744,0.95368,0.00208005,0.000693351,0.00208005,0.000693351,0.00208005,0.000693351,0.00208005,0.000693351
28,111.603,0.33919,0.5283,0.94617,0.68719,0.58038,0.6668,0.63047,0.3508,1.37882,0.96009,0.00199517,0.000665057,0.00199517,0.000665057,0.00199517,0.000665057,0.00199517,0.000665057
29,114.947,0.33963,0.51272,0.97923,0.73744,0.6195,0.69221,0.65358,0.351,1.27649,0.96213,0.00191029,0.000636762,0.00191029,0.000636762,0.00191029,0.000636762,0.00191029,0.000636762
30,118.307,0.31644,0.43659,0.93188,0.73213,0.63617,0.70002,0.66124,0.3461,1.26113,0.96385,0.0018254,0.000608468,0.0018254,0.000608468,0.0018254,0.000608468,0.0018254,0.000608468
31,123.252,0.31546,0.45149,0.95105,0.6982,0.67932,0.70396,0.66368,0.33186,1.30167,0.94937,0.00174052,0.000580174,0.00174052,0.000580174,0.00174052,0.000580174,0.00174052,0.000580174
32,126.798,0.32696,0.41782,0.96264,0.6962,0.72699,0.70477,0.6658,0.32699,1.27915,0.93141,0.00165564,0.00055188,0.00165564,0.00055188,0.00165564,0.00055188,0.00165564,0.00055188
33,130.162,0.31272,0.46023,0.9599,0.73247,0.69389,0.72047,0.68452,0.32482,1.26139,0.92761,0.00157076,0.000523586,0.00157076,0.000523586,0.00157076,0.000523586,0.00157076,0.000523586
34,137.602,0.30284,0.41029,0.93541,0.67044,0.70624,0.72014,0.68544,0.32181,1.26467,0.91716,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291
35,143.243,0.35662,0.42183,0.97175,0.60872,0.73267,0.72704,0.68965,0.31035,1.24535,0.90872,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997
36,146.782,0.31582,0.41098,0.95556,0.63246,0.63284,0.71987,0.68625,0.3048,1.24958,0.90617,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703
37,151.274,0.35391,0.44627,0.97706,0.59337,0.70364,0.722,0.68688,0.2987,1.25078,0.90373,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409
38,154.631,0.35387,0.43604,0.99041,0.62742,0.66954,0.72534,0.69038,0.29479,1.25294,0.90078,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115
39,159.267,0.3123,0.40239,0.9334,0.65296,0.67584,0.73242,0.69631,0.29305,1.2444,0.89865,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382
40,162.886,0.31302,0.38453,0.95784,0.6239,0.69812,0.73326,0.70031,0.28591,1.21795,0.89433,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526
41,186.024,0.21228,0.51426,0.87342,0.62405,0.69441,0.7383,0.70559,0.28797,1.19878,0.89379,0.000891696,0.000297232,0.000891696,0.000297232,0.000891696,0.000297232,0.000891696,0.000297232
42,189.563,0.21671,0.46896,0.84658,0.60963,0.73036,0.73523,0.70471,0.28446,1.1879,0.8893,0.000806813,0.000268938,0.000806813,0.000268938,0.000806813,0.000268938,0.000806813,0.000268938
43,192.924,0.18473,0.43714,0.84968,0.6032,0.72212,0.73043,0.69934,0.28624,1.19532,0.89053,0.000721931,0.000240644,0.000721931,0.000240644,0.000721931,0.000240644,0.000721931,0.000240644
44,196.48,0.2113,0.4888,0.84315,0.80928,0.57289,0.72492,0.69714,0.28787,1.20629,0.89345,0.000637048,0.000212349,0.000637048,0.000212349,0.000637048,0.000212349,0.000637048,0.000212349
45,199.845,0.22587,0.48155,0.85369,0.76006,0.59619,0.72147,0.6902,0.28852,1.21685,0.89532,0.000552166,0.000184055,0.000552166,0.000184055,0.000552166,0.000184055,0.000552166,0.000184055
46,203.205,0.22126,0.44096,0.87583,0.64749,0.6632,0.71575,0.68532,0.29216,1.23036,0.89732,0.000467283,0.000155761,0.000467283,0.000155761,0.000467283,0.000155761,0.000467283,0.000155761
47,206.552,0.22042,0.45262,0.86306,0.66263,0.67948,0.71308,0.68022,0.29401,1.24573,0.89866,0.0003824,0.000127467,0.0003824,0.000127467,0.0003824,0.000127467,0.0003824,0.000127467
48,210.037,0.18266,0.41849,0.82673,0.80344,0.57477,0.70707,0.6759,0.29787,1.27744,0.90088,0.000297518,9.91726e-05,0.000297518,9.91726e-05,0.000297518,9.91726e-05,0.000297518,9.91726e-05
49,213.404,0.19939,0.42322,0.84513,0.80523,0.56858,0.70669,0.67633,0.30001,1.29309,0.90209,0.000212635,7.08784e-05,0.000212635,7.08784e-05,0.000212635,7.08784e-05,0.000212635,7.08784e-05
50,216.698,0.1803,0.42251,0.84362,0.81223,0.571,0.70304,0.67364,0.3028,1.30396,0.90564,0.000127753,4.25842e-05,0.000127753,4.25842e-05,0.000127753,4.25842e-05,0.000127753,4.25842e-05
