class,precision,recall,mAP50,mAP50-95
all,0.6244673961518677,0.6955982236268752,0.7381358680310459,0.7052318459610762
frog-eye-leaf-spot,0.694571372584646,0.5352540571853731,0.6869871655969974,0.6671381453887778
healthy,0.6353699741358195,0.6626517248063636,0.640486179908391,0.602215072613602
rust,0.5434608417351378,0.8888888888888888,0.8869342585877497,0.8463423198808491
