epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,6.00671,0.53215,2.93854,1.07318,0.14438,0.09859,0.17573,0.14835,0.38862,2.69409,0.92999,0.00021435,7.145e-05,0.00021435,7.145e-05,0.00021435,7.145e-05,0.00021435,7.145e-05
2,12.0069,0.52851,2.90211,1.07182,0.16927,0.09617,0.19025,0.15745,0.38201,2.67393,0.92515,0.000462233,0.000154078,0.000462233,0.000154078,0.000462233,0.000154078,0.000462233,0.000154078
3,17.6418,0.48625,2.8535,1.02765,0.16831,0.05164,0.20347,0.1737,0.38061,2.63151,0.91963,0.00069993,0.00023331,0.00069993,0.00023331,0.00069993,0.00023331,0.00069993,0.00023331
4,20.375,0.4594,2.81219,1.03011,0.18658,0.08954,0.2167,0.18729,0.36703,2.59761,0.91186,0.000927441,0.000309147,0.000927441,0.000309147,0.000927441,0.000309147,0.000927441,0.000309147
5,23.0029,0.44096,2.77444,1.00493,0.19356,0.11779,0.22894,0.19852,0.3551,2.55644,0.90381,0.00114477,0.000381589,0.00114477,0.000381589,0.00114477,0.000381589,0.00114477,0.000381589
6,25.5782,0.45533,2.74091,1.03124,0.17414,0.13187,0.24,0.2098,0.35914,2.5107,0.9049,0.00135191,0.000450635,0.00135191,0.000450635,0.00135191,0.000450635,0.00135191,0.000450635
7,28.1698,0.46085,2.6931,1.03523,0.19192,0.16515,0.25659,0.22676,0.36164,2.47145,0.90472,0.00154886,0.000516286,0.00154886,0.000516286,0.00154886,0.000516286,0.00154886,0.000516286
8,30.7753,0.43334,2.62594,1.01476,0.19437,0.20907,0.27295,0.2429,0.36469,2.42832,0.91162,0.00173563,0.000578542,0.00173563,0.000578542,0.00173563,0.000578542,0.00173563,0.000578542
9,33.3796,0.43025,2.56902,1.01984,0.18728,0.22149,0.28705,0.25524,0.37524,2.38379,0.91354,0.00191221,0.000637403,0.00191221,0.000637403,0.00191221,0.000637403,0.00191221,0.000637403
10,35.8006,0.43701,2.52174,0.99414,0.18379,0.24496,0.30775,0.27169,0.38153,2.33268,0.91899,0.0020786,0.000692868,0.0020786,0.000692868,0.0020786,0.000692868,0.0020786,0.000692868
11,38.2351,0.44215,2.43215,1.00044,0.1734,0.24027,0.31992,0.28609,0.38615,2.28896,0.92299,0.00223481,0.000744938,0.00223481,0.000744938,0.00223481,0.000744938,0.00223481,0.000744938
12,40.9329,0.42885,2.43142,1.02329,0.17276,0.24496,0.33788,0.30432,0.39065,2.24151,0.92346,0.00238084,0.000793612,0.00238084,0.000793612,0.00238084,0.000793612,0.00238084,0.000793612
13,43.3556,0.46643,2.30476,1.02965,0.19253,0.262,0.34704,0.31604,0.39101,2.18893,0.92081,0.00251667,0.000838892,0.00251667,0.000838892,0.00251667,0.000838892,0.00251667,0.000838892
14,45.7994,0.4444,2.28824,1.02892,0.19285,0.28843,0.35847,0.32909,0.3994,2.11898,0.92511,0.00264233,0.000880776,0.00264233,0.000880776,0.00264233,0.000880776,0.00264233,0.000880776
15,48.0381,0.40963,2.11658,0.97916,0.19013,0.28843,0.36651,0.33411,0.39619,2.09367,0.92025,0.00275779,0.000919264,0.00275779,0.000919264,0.00275779,0.000919264,0.00275779,0.000919264
16,50.4374,0.46246,2.13025,1.00778,0.22053,0.36642,0.37524,0.34243,0.38513,2.02232,0.91081,0.00286307,0.000954358,0.00286307,0.000954358,0.00286307,0.000954358,0.00286307,0.000954358
17,52.6064,0.44583,1.98909,1.02794,0.21201,0.36642,0.37348,0.34071,0.38596,1.98401,0.91149,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293
18,55.0302,0.4234,1.95384,0.99111,0.2953,0.57294,0.3856,0.35102,0.37794,1.93631,0.90943,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999
19,57.2405,0.42252,1.98816,0.97884,0.29231,0.61733,0.38988,0.35429,0.38111,1.91946,0.9119,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704
20,59.5945,0.44297,1.98557,0.99479,0.30316,0.68204,0.40804,0.36839,0.38972,1.90182,0.91619,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141
21,64.2972,0.42225,1.7661,1.00072,0.30533,0.68715,0.4129,0.37641,0.38484,1.89247,0.90993,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116
22,68.4724,0.42251,1.88041,0.96865,0.32874,0.67591,0.43695,0.40204,0.38596,1.86227,0.90701,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822
23,70.7271,0.45361,1.79013,1.02496,0.33004,0.66246,0.44297,0.409,0.3839,1.85011,0.90604,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528
24,73.1948,0.44881,1.72712,1.02457,0.38543,0.64688,0.45617,0.42125,0.39249,1.84463,0.90371,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233
25,75.4033,0.43876,1.63618,0.9929,0.38413,0.64888,0.46498,0.43159,0.38743,1.82636,0.90319,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939
