epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,14.1613,0.4675,2.43774,1.08307,0.1545,0.40233,0.22175,0.21363,0.31287,2.46946,0.89457,0.00017148,5.716e-05,0.00017148,5.716e-05,0.00017148,5.716e-05,0.00017148,5.716e-05
2,19.1768,0.44695,2.30733,1.07354,0.2455,0.48336,0.31375,0.29982,0.30845,2.23359,0.89361,0.000378191,0.000126064,0.000378191,0.000126064,0.000378191,0.000126064,0.000378191,0.000126064
3,23.7544,0.416,2.00526,1.01613,0.45651,0.67488,0.48303,0.46015,0.30651,1.84383,0.89691,0.000576413,0.000192138,0.000576413,0.000192138,0.000576413,0.000192138,0.000576413,0.000192138
4,27.5701,0.40497,1.64642,1.01095,0.51747,0.65628,0.54866,0.52413,0.29833,1.76897,0.89657,0.000766147,0.000255382,0.000766147,0.000255382,0.000766147,0.000255382,0.000766147,0.000255382
5,31.1993,0.36445,1.3864,0.98899,0.61611,0.6359,0.60148,0.57336,0.29175,1.76494,0.89073,0.000947393,0.000315798,0.000947393,0.000315798,0.000947393,0.000315798,0.000947393,0.000315798
6,34.7481,0.35293,1.2932,0.97461,0.62502,0.60369,0.64929,0.62454,0.28698,1.73019,0.88592,0.00112015,0.000373383,0.00112015,0.000373383,0.00112015,0.000373383,0.00112015,0.000373383
7,38.5718,0.40887,1.27124,1.027,0.66514,0.57003,0.67806,0.65124,0.29192,1.71059,0.88179,0.00128442,0.00042814,0.00128442,0.00042814,0.00128442,0.00042814,0.00128442,0.00042814
8,42.2446,0.34181,1.07098,0.97271,0.55375,0.69685,0.68021,0.65377,0.2934,1.68435,0.88239,0.0014402,0.000480067,0.0014402,0.000480067,0.0014402,0.000480067,0.0014402,0.000480067
9,46.5688,0.35993,1.07944,0.99907,0.63351,0.63859,0.67753,0.65445,0.29307,1.57649,0.87665,0.00158749,0.000529164,0.00158749,0.000529164,0.00158749,0.000529164,0.00158749,0.000529164
10,50.2876,0.38359,1.03776,0.99548,0.6463,0.60414,0.68099,0.65388,0.29744,1.52326,0.87333,0.0017263,0.000575433,0.0017263,0.000575433,0.0017263,0.000575433,0.0017263,0.000575433
11,53.824,0.32161,0.87528,0.94221,0.60743,0.60881,0.66004,0.63563,0.30127,1.56026,0.87582,0.00185661,0.000618871,0.00185661,0.000618871,0.00185661,0.000618871,0.00185661,0.000618871
12,57.4966,0.29598,0.88258,0.94007,0.6608,0.62771,0.68775,0.66459,0.29918,1.51764,0.8711,0.00197844,0.000659481,0.00197844,0.000659481,0.00197844,0.000659481,0.00197844,0.000659481
13,61.0089,0.35443,0.89159,0.99043,0.65235,0.63503,0.69497,0.67115,0.29735,1.46875,0.86979,0.00209178,0.000697261,0.00209178,0.000697261,0.00209178,0.000697261,0.00209178,0.000697261
14,64.6913,0.31185,0.72646,0.95307,0.71476,0.61554,0.71587,0.69257,0.29825,1.34605,0.87511,0.00219663,0.000732211,0.00219663,0.000732211,0.00219663,0.000732211,0.00219663,0.000732211
15,68.3955,0.30832,0.69738,0.94581,0.65304,0.62975,0.68988,0.66772,0.30589,1.39423,0.87796,0.002293,0.000764332,0.002293,0.000764332,0.002293,0.000764332,0.002293,0.000764332
16,71.853,0.32221,0.73698,0.94229,0.79068,0.62185,0.73878,0.71396,0.3067,1.25186,0.87577,0.00238087,0.000793624,0.00238087,0.000793624,0.00238087,0.000793624,0.00238087,0.000793624
17,75.5161,0.32087,0.66723,0.94411,0.77799,0.62404,0.73427,0.70568,0.30849,1.21583,0.87587,0.00246026,0.000820086,0.00246026,0.000820086,0.00246026,0.000820086,0.00246026,0.000820086
18,78.9373,0.29955,0.57218,0.90435,0.74434,0.61681,0.72095,0.69077,0.31469,1.22559,0.8814,0.00253116,0.000843719,0.00253116,0.000843719,0.00253116,0.000843719,0.00253116,0.000843719
19,82.3666,0.31082,0.56751,0.91536,0.76841,0.58644,0.71556,0.68345,0.31395,1.24708,0.88452,0.00259357,0.000864522,0.00259357,0.000864522,0.00259357,0.000864522,0.00259357,0.000864522
20,85.9881,0.29883,0.54227,0.91838,0.76371,0.56517,0.68671,0.65453,0.31068,1.32271,0.88513,0.00264749,0.000882496,0.00264749,0.000882496,0.00264749,0.000882496,0.00264749,0.000882496
21,89.4461,0.28921,0.49541,0.93735,0.75126,0.58986,0.69293,0.66066,0.30668,1.30275,0.88102,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116
22,92.887,0.3212,0.53868,0.97115,0.76983,0.58304,0.70207,0.67448,0.3074,1.30288,0.87932,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822
23,96.286,0.32689,0.55622,0.95742,0.73713,0.59792,0.70313,0.67616,0.30571,1.30336,0.88182,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528
24,100.015,0.30383,0.51719,0.90324,0.71424,0.58175,0.69333,0.6655,0.32218,1.36148,0.89866,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233
25,103.448,0.29485,0.49457,0.92548,0.71406,0.55831,0.68345,0.65599,0.32251,1.39733,0.90064,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939
26,107.115,0.26845,0.48536,0.92986,0.75896,0.53421,0.68218,0.65495,0.32,1.45465,0.90342,0.00216494,0.000721645,0.00216494,0.000721645,0.00216494,0.000721645,0.00216494,0.000721645
27,112.761,0.3047,0.42708,0.92567,0.63868,0.61654,0.68625,0.65845,0.31946,1.43373,0.90642,0.00208005,0.000693351,0.00208005,0.000693351,0.00208005,0.000693351,0.00208005,0.000693351
