class,precision,recall,mAP50,mAP50-95
all,0.3081563663027619,0.5007277745471616,0.353561803037435,0.3348606254335831
frog-eye-leaf-spot,0.32211821477358205,0.559043000219471,0.3925956897154987,0.3857820981989125
healthy,0.30924120591473125,0.23943661971830985,0.32897096036115125,0.29938650467823996
rust,0.29310967821997236,0.7037037037037037,0.339118759035655,0.31941327342359693
