class,precision,recall,mAP50,mAP50-95
all,0.8823078858441497,0.9085322008967891,0.9588026317772989,0.9191004551951887
frog-eye-leaf-spot,0.9617304366312303,0.9117647058823529,0.951489014329136,0.9408526003181107
healthy,0.9096495173717756,0.8508689338450514,0.9444559180397976,0.8784003758081997
rust,0.7755437035294432,0.9629629629629629,0.980462962962963,0.938048389459255
