class,precision,recall,mAP50,mAP50-95
all,0.7929542844770161,0.7303620207092237,0.8202858218531079,0.7735558012684717
frog-eye-leaf-spot,0.788050742172606,0.7058823529411765,0.7592605058505651,0.7398851672510962
healthy,0.8089200008749275,0.5963148202976059,0.7652483708831264,0.7246657558722969
rust,0.7818921103835147,0.8888888888888888,0.9363485888256325,0.856116480682022
