epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,14.0501,0.39695,2.57461,1.02388,0.21704,0.55554,0.20391,0.18684,0.32188,2.42038,0.89151,0.00025722,8.574e-05,0.00025722,8.574e-05,0.00025722,8.574e-05,0.00025722,8.574e-05
2,20.1062,0.39286,2.44047,1.02124,0.24299,0.5772,0.24664,0.23119,0.30599,2.20567,0.88393,0.000546275,0.000182092,0.000546275,0.000182092,0.000546275,0.000182092,0.000546275,0.000182092
3,24.6543,0.37922,1.99296,1.00192,0.24037,0.59908,0.31437,0.29891,0.29006,2.24341,0.8732,0.000823447,0.000274482,0.000823447,0.000274482,0.000823447,0.000274482,0.000823447,0.000274482
4,29.0029,0.33096,1.6654,0.961,0.27337,0.71419,0.36401,0.34979,0.2809,2.1066,0.86576,0.00108874,0.000362912,0.00108874,0.000362912,0.00108874,0.000362912,0.00108874,0.000362912
5,33.515,0.35687,1.60427,0.98087,0.31512,0.67724,0.43814,0.42601,0.28077,2.02978,0.86028,0.00134214,0.00044738,0.00134214,0.00044738,0.00134214,0.00044738,0.00134214,0.00044738
6,37.9271,0.36204,1.49567,1.01019,0.30355,0.69565,0.42918,0.41483,0.28971,2.00656,0.86519,0.00158366,0.000527887,0.00158366,0.000527887,0.00158366,0.000527887,0.00158366,0.000527887
7,42.3808,0.35059,1.38281,0.98578,0.35266,0.71321,0.4639,0.44863,0.3128,1.81057,0.87866,0.0018133,0.000604433,0.0018133,0.000604433,0.0018133,0.000604433,0.0018133,0.000604433
8,46.5749,0.34504,1.32074,0.98438,0.37854,0.63929,0.48478,0.46775,0.31571,1.78081,0.87912,0.00203105,0.000677017,0.00203105,0.000677017,0.00203105,0.000677017,0.00203105,0.000677017
9,50.8709,0.35602,1.22548,0.97894,0.45819,0.5583,0.50159,0.48266,0.31133,1.7246,0.87524,0.00223692,0.000745641,0.00223692,0.000745641,0.00223692,0.000745641,0.00223692,0.000745641
10,54.9754,0.34458,1.11732,0.98326,0.40618,0.61808,0.52177,0.50252,0.32399,1.7457,0.88585,0.00243091,0.000810303,0.00243091,0.000810303,0.00243091,0.000810303,0.00243091,0.000810303
11,59.1023,0.3323,1.00793,0.95306,0.44557,0.5691,0.53763,0.51681,0.35588,1.75759,0.90648,0.00261301,0.000871004,0.00261301,0.000871004,0.00261301,0.000871004,0.00261301,0.000871004
12,63.5119,0.35766,1.01816,0.99176,0.57003,0.49211,0.54696,0.5246,0.3653,1.6382,0.92232,0.00278323,0.000927744,0.00278323,0.000927744,0.00278323,0.000927744,0.00278323,0.000927744
13,67.4593,0.31064,0.85669,0.92548,0.57252,0.54376,0.56908,0.54838,0.34689,1.58352,0.91223,0.00294157,0.000980523,0.00294157,0.000980523,0.00294157,0.000980523,0.00294157,0.000980523
14,71.5075,0.32058,0.7721,0.93553,0.71553,0.4948,0.61862,0.59366,0.36202,1.52554,0.92302,0.00308802,0.00102934,0.00308802,0.00102934,0.00308802,0.00102934,0.00308802,0.00102934
15,75.5859,0.34337,0.74553,0.95388,0.74703,0.54893,0.65521,0.6347,0.33573,1.39554,0.92051,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288
16,80.3021,0.32588,0.75695,0.95894,0.61913,0.59699,0.65794,0.6367,0.34821,1.47901,0.93041,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459
17,84.2244,0.36417,0.6837,0.97438,0.79357,0.51902,0.67551,0.65115,0.35711,1.40753,0.93915,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293
18,88.3261,0.3441,0.65018,0.95223,0.85069,0.5567,0.70016,0.67218,0.35105,1.33305,0.9334,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999
19,92.3868,0.30748,0.51917,0.92146,0.72358,0.58768,0.69124,0.65894,0.35169,1.40308,0.94208,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704
20,96.381,0.34564,0.57598,0.95382,0.62279,0.6511,0.69318,0.65985,0.36233,1.44577,0.94436,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141
21,100.202,0.31306,0.52145,0.93564,0.60151,0.67147,0.6965,0.66717,0.36371,1.46322,0.94256,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116
22,104.208,0.3096,0.46198,0.93822,0.84095,0.52793,0.70768,0.6817,0.36038,1.42626,0.93593,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822
23,108.301,0.30677,0.47867,0.93345,0.76776,0.56936,0.72156,0.69632,0.3462,1.29071,0.9224,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528
24,112.384,0.28907,0.47352,0.93387,0.81245,0.58805,0.73022,0.70223,0.33379,1.24954,0.91253,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233,0.0023347,0.000778233
25,116.305,0.29025,0.41002,0.91137,0.77338,0.6293,0.73529,0.7073,0.3441,1.26648,0.9168,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939,0.00224982,0.000749939
26,120.352,0.31802,0.43084,0.94007,0.79148,0.66047,0.74002,0.7174,0.34978,1.22221,0.91865,0.00216494,0.000721645,0.00216494,0.000721645,0.00216494,0.000721645,0.00216494,0.000721645
27,124.398,0.34378,0.48274,0.96457,0.78845,0.64086,0.74063,0.72001,0.34543,1.22998,0.91202,0.00208005,0.000693351,0.00208005,0.000693351,0.00208005,0.000693351,0.00208005,0.000693351
28,128.46,0.29178,0.37456,0.93439,0.73702,0.67207,0.73897,0.71811,0.32282,1.12719,0.90095,0.00199517,0.000665057,0.00199517,0.000665057,0.00199517,0.000665057,0.00199517,0.000665057
29,132.237,0.29356,0.38942,0.94451,0.78066,0.63161,0.7388,0.71636,0.32614,1.12025,0.9014,0.00191029,0.000636762,0.00191029,0.000636762,0.00191029,0.000636762,0.00191029,0.000636762
30,136.214,0.29878,0.40641,0.92022,0.79294,0.6122,0.72811,0.7058,0.32486,1.12232,0.90271,0.0018254,0.000608468,0.0018254,0.000608468,0.0018254,0.000608468,0.0018254,0.000608468
31,140.156,0.30962,0.39675,0.93238,0.7685,0.64824,0.7277,0.70195,0.32576,1.11888,0.90595,0.00174052,0.000580174,0.00174052,0.000580174,0.00174052,0.000580174,0.00174052,0.000580174
32,144.116,0.29245,0.3735,0.93062,0.67858,0.69263,0.71751,0.69343,0.33123,1.19244,0.91258,0.00165564,0.00055188,0.00165564,0.00055188,0.00165564,0.00055188,0.00165564,0.00055188
33,147.904,0.28085,0.34341,0.91776,0.70327,0.6422,0.71071,0.68711,0.32988,1.23124,0.91225,0.00157076,0.000523586,0.00157076,0.000523586,0.00157076,0.000523586,0.00157076,0.000523586
34,151.889,0.28747,0.37842,0.93322,0.65094,0.67278,0.69838,0.67516,0.33636,1.30346,0.91399,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291,0.00148587,0.000495291
35,155.832,0.29364,0.36602,0.92943,0.74695,0.58766,0.70089,0.67799,0.34995,1.31059,0.92324,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997,0.00140099,0.000466997
36,159.837,0.2838,0.31047,0.91178,0.66516,0.63172,0.70204,0.68181,0.34659,1.26977,0.92312,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703,0.00131611,0.000438703
37,163.654,0.29193,0.34921,0.94313,0.73265,0.60224,0.70149,0.67982,0.34407,1.25639,0.92196,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409,0.00123123,0.000410409
38,167.642,0.28661,0.35361,0.93907,0.68549,0.64009,0.69811,0.67728,0.34382,1.26393,0.92389,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115,0.00114634,0.000382115
39,171.603,0.3022,0.4043,0.92539,0.73965,0.61153,0.7145,0.69526,0.34075,1.22441,0.92038,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382,0.00106146,0.00035382
40,175.628,0.29091,0.3521,0.92917,0.74707,0.63234,0.72399,0.70234,0.33182,1.19166,0.91687,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526,0.000976579,0.000325526
41,194.739,0.19859,0.36715,0.82885,0.7655,0.63212,0.72658,0.70721,0.32274,1.18845,0.90664,0.000891696,0.000297232,0.000891696,0.000297232,0.000891696,0.000297232,0.000891696,0.000297232
42,198.899,0.19544,0.33362,0.83438,0.85707,0.59721,0.73296,0.71329,0.31799,1.1928,0.89776,0.000806813,0.000268938,0.000806813,0.000268938,0.000806813,0.000268938,0.000806813,0.000268938
43,202.95,0.21175,0.38219,0.85082,0.87141,0.58706,0.73929,0.71655,0.32177,1.19682,0.89792,0.000721931,0.000240644,0.000721931,0.000240644,0.000721931,0.000240644,0.000721931,0.000240644
44,206.97,0.22849,0.36389,0.87517,0.88961,0.59008,0.73693,0.71414,0.32249,1.21791,0.90075,0.000637048,0.000212349,0.000637048,0.000212349,0.000637048,0.000212349,0.000637048,0.000212349
45,210.834,0.22196,0.34674,0.85395,0.88407,0.58814,0.73213,0.70393,0.32293,1.21809,0.90191,0.000552166,0.000184055,0.000552166,0.000184055,0.000552166,0.000184055,0.000552166,0.000184055
46,214.878,0.2015,0.33173,0.85895,0.83146,0.60804,0.72835,0.69984,0.32329,1.23374,0.90214,0.000467283,0.000155761,0.000467283,0.000155761,0.000467283,0.000155761,0.000467283,0.000155761
47,218.85,0.16827,0.28053,0.81513,0.80666,0.64246,0.73029,0.69952,0.31916,1.2475,0.90029,0.0003824,0.000127467,0.0003824,0.000127467,0.0003824,0.000127467,0.0003824,0.000127467
48,222.895,0.18795,0.31977,0.83626,0.80318,0.64396,0.73087,0.70186,0.3154,1.24952,0.89846,0.000297518,9.91726e-05,0.000297518,9.91726e-05,0.000297518,9.91726e-05,0.000297518,9.91726e-05
49,226.718,0.1885,0.30364,0.83869,0.80265,0.6449,0.73237,0.70138,0.31361,1.24809,0.89722,0.000212635,7.08784e-05,0.000212635,7.08784e-05,0.000212635,7.08784e-05,0.000212635,7.08784e-05
50,230.704,0.17552,0.28937,0.83406,0.79509,0.6445,0.73354,0.70263,0.30931,1.23658,0.89275,0.000127753,4.25842e-05,0.000127753,4.25842e-05,0.000127753,4.25842e-05,0.000127753,4.25842e-05
