class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8895129112144755,0.8354473684210526,0.9409080191910082,0.7499683486845486,0.9337386463388869,0.58474156035166
frog-eye-leaf-spot_lession,0.9492003703837706,0.7828947368421053,0.944545715134894,0.8225992989729936,0.9500027206631296,0.6478915200083963
rust_lession,0.8298254520451804,0.888,0.9372703232471223,0.677337398396104,0.9174745720146442,0.5215916006949238
