epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,10.168,1.15229,3.94927,1.69492,0.10917,0.2037,0.0974,0.0712,1.08532,4.38814,1.87721,8.574e-05,2.858e-05,8.574e-05,2.858e-05,8.574e-05,2.858e-05,8.574e-05,2.858e-05
2,15.1862,1.09812,3.74676,1.64404,0.10722,0.23566,0.10397,0.07606,1.02584,4.35126,1.8057,0.000210106,7.00353e-05,0.000210106,7.00353e-05,0.000210106,7.00353e-05,0.000210106,7.00353e-05
3,18.2515,1.14759,4.3382,1.70481,0.12414,0.28976,0.11345,0.08278,0.95656,4.3183,1.72366,0.000329379,0.000109793,0.000329379,0.000109793,0.000329379,0.000109793,0.000329379,0.000109793
4,21.1069,1.09912,3.76679,1.6577,0.13037,0.31445,0.12908,0.09282,0.83733,4.15708,1.58828,0.000443559,0.000147853,0.000443559,0.000147853,0.000443559,0.000147853,0.000443559,0.000147853
5,23.7383,0.91122,3.74083,1.48254,0.19185,0.33658,0.15371,0.11608,0.69228,3.94883,1.43612,0.000552646,0.000184215,0.000552646,0.000184215,0.000552646,0.000184215,0.000552646,0.000184215
6,27.2961,0.96041,3.29559,1.51237,0.19561,0.33658,0.17755,0.13928,0.60586,3.78277,1.33533,0.00065664,0.00021888,0.00065664,0.00021888,0.00065664,0.00021888,0.00065664,0.00021888
7,29.7211,0.84939,3.36071,1.41676,0.19632,0.32677,0.20045,0.17212,0.53528,3.58584,1.24545,0.000755541,0.000251847,0.000755541,0.000251847,0.000755541,0.000251847,0.000755541,0.000251847
8,31.9426,0.78929,3.32005,1.38111,0.22,0.31912,0.20878,0.18259,0.51425,3.48228,1.21646,0.000849349,0.000283116,0.000849349,0.000283116,0.000849349,0.000283116,0.000849349,0.000283116
9,34.3063,0.7766,2.76372,1.32643,0.26077,0.36926,0.24736,0.22203,0.46889,3.27416,1.15767,0.000938064,0.000312688,0.000938064,0.000312688,0.000938064,0.000312688,0.000938064,0.000312688
10,36.5355,0.75293,2.78815,1.30298,0.27531,0.40095,0.27293,0.24552,0.44347,3.1782,1.1262,0.00102169,0.000340562,0.00102169,0.000340562,0.00102169,0.000340562,0.00102169,0.000340562
11,38.9256,0.71882,2.4045,1.25404,0.30031,0.46964,0.32522,0.29559,0.40024,3.05507,1.07576,0.00110022,0.000366739,0.00110022,0.000366739,0.00110022,0.000366739,0.00110022,0.000366739
12,41.1525,0.70303,2.40237,1.30382,0.31801,0.52452,0.34376,0.31231,0.39324,3.0076,1.0649,0.00117365,0.000391217,0.00117365,0.000391217,0.00117365,0.000391217,0.00117365,0.000391217
13,43.5361,0.67986,2.50935,1.27553,0.36621,0.53603,0.38776,0.35545,0.3829,2.88315,1.04339,0.001242,0.000413998,0.001242,0.000413998,0.001242,0.000413998,0.001242,0.000413998
