epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.0639,3.18525,7.94339,4.03577,4.24074,0.00344,0.4951,0.00319,0.00094,0.00038,0.16667,0.00034,9e-05,2.90327,5.18943,3.49731,4.13889,0.00045728,0.00045728,0.00045728
2,21.056,3.16373,5.05323,3.95365,4.1114,0.00421,0.59272,0.00791,0.00339,0.0037,0.56289,0.00711,0.00192,2.53655,4.82577,3.45343,3.79851,0.000919654,0.000919654,0.000919654
3,28.7309,3.05036,4.58104,3.86841,3.91854,0.00333,0.63529,0.01671,0.00609,0.00322,0.60644,0.01708,0.00497,2.56456,4.90425,3.33442,3.40133,0.00137269,0.00137269,0.00137269
4,36.2935,2.94724,4.4266,3.71701,3.69166,0.00399,0.67787,0.02211,0.00644,0.00344,0.58291,0.01969,0.00515,2.64064,4.99928,3.72513,3.20014,0.00138656,0.00138656,0.00138656
5,43.9493,2.82059,4.22615,3.58412,3.41006,0.02287,0.1619,0.04372,0.01505,0.01132,0.17521,0.00747,0.00166,2.3891,20.6028,8.18724,3.22551,0.00137241,0.00137241,0.00137241
6,51.6299,2.65387,3.95447,3.45831,3.18879,0.03725,0.31522,0.05736,0.0215,0.0372,0.31064,0.05781,0.01725,2.34498,11.8421,4.11497,3.20963,0.00135826,0.00135826,0.00135826
7,59.2157,2.61226,3.76884,3.39971,3.0796,0.09422,0.2507,0.07477,0.01978,0.11056,0.2507,0.07587,0.02671,2.54595,4.24306,3.30705,3.48021,0.00134412,0.00134412,0.00134412
8,66.8743,2.47454,3.5364,3.24878,2.94254,0.18207,0.45171,0.15692,0.05997,0.17875,0.42646,0.1524,0.06996,2.13675,3.4277,2.84026,2.84634,0.00132997,0.00132997,0.00132997
9,74.8169,2.39355,3.43569,3.10419,2.85035,0.23977,0.44846,0.2212,0.09511,0.22561,0.43179,0.20396,0.09504,1.97701,3.32626,2.63066,2.72997,0.00131582,0.00131582,0.00131582
10,82.4214,2.3471,3.27915,3.01251,2.77858,0.39207,0.42056,0.29371,0.11271,0.39162,0.41875,0.29237,0.12353,1.95564,3.02833,2.56122,2.62936,0.00130168,0.00130168,0.00130168
11,90.0275,2.24213,3.09392,2.88338,2.68654,0.34163,0.45504,0.32336,0.15531,0.29389,0.47171,0.32359,0.18407,1.837,2.95714,2.3503,2.52115,0.00128753,0.00128753,0.00128753
12,97.7596,2.20006,3.05751,2.82287,2.65601,0.28292,0.37312,0.26977,0.12617,0.27523,0.41835,0.28701,0.13895,2.00474,3.29364,2.57371,2.6018,0.00127338,0.00127338,0.00127338
13,105.437,2.07652,2.98561,2.6869,2.55012,0.39357,0.50032,0.36631,0.19667,0.42532,0.4998,0.38191,0.22621,1.72388,2.61137,2.20346,2.37042,0.00125923,0.00125923,0.00125923
14,113.198,2.01614,2.87505,2.63048,2.47814,0.30502,0.34132,0.22231,0.11459,0.30686,0.34132,0.22086,0.11672,1.81542,3.18993,2.46434,2.43,0.00124509,0.00124509,0.00124509
15,121.5,1.98077,2.78415,2.55494,2.41766,0.35807,0.57663,0.41246,0.23734,0.35807,0.57663,0.41096,0.25716,1.67946,2.6083,2.12505,2.23944,0.00123094,0.00123094,0.00123094
16,129.312,1.95887,2.69774,2.50632,2.38531,0.41189,0.40638,0.41509,0.2346,0.4239,0.40886,0.41363,0.24136,1.65144,2.54999,2.12264,2.22231,0.00121679,0.00121679,0.00121679
17,137.082,1.93888,2.71815,2.50459,2.38874,0.35065,0.41989,0.3171,0.15114,0.30479,0.43179,0.32082,0.15022,1.8762,3.02636,2.35163,2.43975,0.00120265,0.00120265,0.00120265
18,144.64,1.93542,2.74418,2.49315,2.36196,0.41866,0.46016,0.39552,0.243,0.41744,0.46113,0.39837,0.26104,1.57932,2.41997,2.08884,2.15588,0.0011885,0.0011885,0.0011885
19,152.447,1.86243,2.66682,2.41714,2.29629,0.28987,0.43273,0.32783,0.15305,0.31016,0.42493,0.33164,0.15672,1.80355,2.94357,2.49841,2.42805,0.00117435,0.00117435,0.00117435
20,160.129,1.79656,2.53084,2.32844,2.2197,0.27412,0.43683,0.31484,0.17509,0.25563,0.44903,0.31623,0.19908,1.5448,2.34217,2.46423,2.15768,0.00116021,0.00116021,0.00116021
21,167.982,1.75129,2.42871,2.27883,2.18722,0.36604,0.56008,0.42286,0.29131,0.36604,0.56008,0.42359,0.29861,1.37444,2.19356,2.00881,1.99942,0.00114606,0.00114606,0.00114606
22,175.394,1.70441,2.47288,2.28415,2.13909,0.3481,0.56695,0.4029,0.25167,0.35861,0.57144,0.40818,0.28737,1.4136,2.15829,2.09732,2.01519,0.00113191,0.00113191,0.00113191
23,182.527,1.71594,2.41392,2.23395,2.12402,0.31986,0.54622,0.36222,0.22468,0.3233,0.55098,0.36632,0.25991,1.44649,2.07985,2.07174,1.99292,0.00111776,0.00111776,0.00111776
24,189.644,1.6416,2.3425,2.20458,2.07726,0.38705,0.53988,0.45384,0.32659,0.39727,0.55313,0.45905,0.33684,1.27451,2.05455,1.99177,1.86959,0.00110362,0.00110362,0.00110362
25,197.196,1.59458,2.23945,2.16139,2.03649,0.33843,0.53754,0.39016,0.26936,0.3264,0.56905,0.39295,0.28925,1.32559,2.07105,2.19178,1.84566,0.00108947,0.00108947,0.00108947
26,205.235,1.52681,2.23212,2.07823,1.96367,0.46882,0.5206,0.47317,0.34263,0.46882,0.5206,0.47254,0.33602,1.17195,2.06037,1.97408,1.80363,0.00107532,0.00107532,0.00107532
27,213.095,1.51479,2.21654,2.09711,1.96025,0.34467,0.46625,0.41872,0.27998,0.34137,0.47101,0.41994,0.30924,1.22627,1.93094,2.18888,1.81525,0.00106118,0.00106118,0.00106118
