class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.675049219351498,0.7344903993245745,0.7388412856920702,0.6442846440775163,0.7385117122117076,0.663675062679129
frog-eye-leaf-spot,0.7048781076894409,0.5882352941176471,0.6682794700758523,0.614473507046659,0.6682794700758523,0.6174797388641905
healthy,0.6082358068352466,0.7319496367115415,0.6993439087465582,0.5818835878280111,0.6927852877834568,0.6042959644473475
rust,0.7120337435298065,0.8832862671445348,0.8489004782538003,0.736496837357879,0.8544703787758136,0.7692494847258494
