class,precision,recall,mAP50,mAP50-95
all,0.9113736778195923,0.9270178788509371,0.9672458790010533,0.9403626558217887
frog-eye-leaf-spot,0.9470717004560678,0.9529078717112905,0.9797558899021156,0.9686965428460942
healthy,0.8740834806795459,0.9279038718291055,0.9601993743765501,0.9200332003835813
rust,0.9129658523231636,0.9002418930124154,0.9617823727244941,0.9323582242356908
