epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,12.3645,0.50652,3.98908,1.12826,0.76991,0.20588,0.14803,0.13834,0.36536,4.83125,0.94053,0.00034296,0.00011432,0.00034296,0.00011432,0.00034296,0.00011432,0.00034296,0.00011432
2,18.9375,0.45049,3.29746,1.04697,0.57877,0.26706,0.24095,0.22489,0.33247,3.48398,0.91804,0.00071436,0.00023812,0.00071436,0.00023812,0.00071436,0.00023812,0.00071436,0.00023812
3,22.9724,0.48401,2.77919,1.07475,0.25942,0.60791,0.34749,0.32753,0.29454,2.83886,0.87184,0.00107048,0.000356827,0.00107048,0.000356827,0.00107048,0.000356827,0.00107048,0.000356827
4,26.7283,0.45859,2.26257,1.05154,0.35588,0.59173,0.35169,0.33546,0.27918,2.42795,0.8515,0.00141132,0.000470441,0.00141132,0.000470441,0.00141132,0.000470441,0.00141132,0.000470441
5,30.6096,0.45193,1.9548,1.04988,0.32523,0.72498,0.40769,0.38592,0.28829,1.99546,0.86371,0.00173689,0.000578962,0.00173689,0.000578962,0.00173689,0.000578962,0.00173689,0.000578962
6,36.2719,0.44407,1.65422,1.03857,0.41889,0.66152,0.48016,0.44794,0.29306,1.60949,0.87424,0.00204717,0.00068239,0.00204717,0.00068239,0.00204717,0.00068239,0.00204717,0.00068239
7,39.6472,0.4186,1.46038,1.00846,0.49917,0.56062,0.51722,0.48712,0.28966,1.51982,0.88006,0.00234218,0.000780726,0.00234218,0.000780726,0.00234218,0.000780726,0.00234218,0.000780726
8,43.016,0.3919,1.27516,0.97894,0.5797,0.56756,0.57082,0.5368,0.31021,1.47142,0.89936,0.0026219,0.000873968,0.0026219,0.000873968,0.0026219,0.000873968,0.0026219,0.000873968
9,46.3639,0.40476,1.16232,1.02518,0.71877,0.51822,0.62414,0.5878,0.32894,1.43363,0.91141,0.00288635,0.000962117,0.00288635,0.000962117,0.00288635,0.000962117,0.00288635,0.000962117
10,49.5213,0.42438,0.99935,1.00937,0.71222,0.54854,0.62113,0.58989,0.32306,1.4629,0.89913,0.00313552,0.00104517,0.00313552,0.00104517,0.00313552,0.00104517,0.00313552,0.00104517
11,52.6953,0.39324,0.88603,0.97179,0.74634,0.57793,0.64518,0.61371,0.31538,1.41904,0.88971,0.00336941,0.00112314,0.00336941,0.00112314,0.00336941,0.00112314,0.00336941,0.00112314
12,56.0363,0.39581,0.84496,0.99672,0.74243,0.5523,0.66507,0.62326,0.32444,1.41183,0.90134,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776
13,59.2634,0.40674,0.75384,0.9852,0.76279,0.56571,0.69792,0.65457,0.32704,1.34646,0.89327,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947
14,62.4679,0.39276,0.81872,0.98842,0.71909,0.63498,0.71273,0.66506,0.33256,1.31723,0.89835,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118
15,65.6289,0.3902,0.63388,0.96086,0.7403,0.66294,0.74735,0.69271,0.34439,1.21563,0.90418,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288
