class,precision,recall,mAP50,mAP50-95
all,0.8182450585970613,0.7313510693792384,0.8471535343513328,0.7696486316335422
healthy,0.832409201680035,0.647887323943662,0.7990135987317764,0.7170257587769905
rust,0.8040809155140878,0.8148148148148148,0.8952934699708892,0.8222715044900941
