epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9404,3.19509,7.32582,3.99892,4.22188,0.00336,0.46905,0.00398,0.00123,0.00321,0.44286,0.0037,0.00097,2.8843,5.16476,3.4808,4.13895,0.00045728,0.00045728,0.00045728
2,24.534,3.18164,4.55211,3.89075,4.08021,0.00418,0.64244,0.01714,0.0074,0.00346,0.52969,0.01171,0.00379,2.4675,4.77109,3.42932,3.66905,0.000919654,0.000919654,0.000919654
3,33.6895,3.02063,4.21704,3.66201,3.77533,0.00397,0.68852,0.04276,0.01656,0.00115,0.20518,0.00076,0.00017,2.43199,7.86329,3.93276,3.72087,0.00137269,0.00137269,0.00137269
4,42.717,2.83533,3.9108,3.41129,3.46472,0.00302,0.54048,0.01316,0.00309,0.00201,0.36078,0.00459,0.00112,2.46621,8.04173,5.15404,3.96336,0.00138656,0.00138656,0.00138656
5,51.7139,2.66254,3.60292,3.325,3.29103,0.39773,0.01429,0.0274,0.01058,0.40074,0.01429,0.01572,0.00345,2.37855,13.2816,3.51571,3.60104,0.00137241,0.00137241,0.00137241
6,60.8186,2.50844,3.35663,3.12266,3.09454,0.09588,0.05798,0.08585,0.02983,0.07453,0.04818,0.07315,0.02161,2.30546,4.28756,3.04805,3.36899,0.00135826,0.00135826,0.00135826
7,70.0266,2.48325,3.12996,3.02209,3.03291,0.1923,0.07199,0.04542,0.01449,0.15335,0.05504,0.03936,0.01414,2.4398,4.98061,3.20802,3.73889,0.00134412,0.00134412,0.00134412
8,80.1677,2.38158,2.93487,2.88277,2.96446,0.21215,0.24804,0.16777,0.06664,0.21215,0.24804,0.17159,0.09075,2.18396,2.91291,2.75366,3.05926,0.00132997,0.00132997,0.00132997
9,89.8431,2.30357,2.80166,2.78118,2.87369,0.07866,0.09048,0.04867,0.0181,0.08057,0.09524,0.05574,0.02658,2.3465,2.89985,3.13268,3.22435,0.00131582,0.00131582,0.00131582
10,100.343,2.23969,2.64589,2.74361,2.79539,0.34709,0.42675,0.32687,0.17037,0.36763,0.41008,0.33112,0.21069,1.91039,2.32151,2.53421,2.70789,0.00130168,0.00130168,0.00130168
11,110.016,2.13525,2.47197,2.60531,2.74199,0.30294,0.42983,0.26273,0.12411,0.30294,0.42983,0.26775,0.18057,1.99216,2.26374,2.5949,2.85111,0.00128753,0.00128753,0.00128753
12,119.466,2.11007,2.48621,2.60898,2.72209,0.29021,0.50434,0.326,0.16162,0.27717,0.49244,0.32031,0.20176,1.83265,2.21966,2.48613,2.58411,0.00127338,0.00127338,0.00127338
13,128.633,1.99676,2.45077,2.48933,2.63608,0.39567,0.46853,0.35449,0.20561,0.39016,0.46376,0.35177,0.20837,1.85163,2.65284,2.57909,2.61753,0.00125923,0.00125923,0.00125923
14,138.121,1.93963,2.31367,2.39828,2.54535,0.29319,0.46569,0.31812,0.18536,0.29141,0.49188,0.32507,0.20374,1.59913,2.24157,2.28065,2.30263,0.00124509,0.00124509,0.00124509
15,147.312,1.90457,2.25284,2.35338,2.48344,0.39763,0.45388,0.43426,0.24287,0.39763,0.45388,0.43512,0.30164,1.6421,2.07676,2.33781,2.33022,0.00123094,0.00123094,0.00123094
16,156.595,1.78711,2.12619,2.27628,2.40285,0.4296,0.43572,0.39503,0.22946,0.44285,0.44874,0.40538,0.27853,1.66111,2.20767,2.19888,2.31027,0.00121679,0.00121679,0.00121679
17,165.839,1.69607,2.08624,2.20372,2.32356,0.39875,0.50532,0.40032,0.25993,0.39875,0.50532,0.40361,0.30804,1.48809,1.82657,2.10297,2.16726,0.00120265,0.00120265,0.00120265
18,175.159,1.67408,2.12701,2.19269,2.27353,0.42811,0.47227,0.4439,0.28104,0.42811,0.47227,0.44124,0.31984,1.46311,1.96675,2.07444,2.19222,0.0011885,0.0011885,0.0011885
19,184.455,1.65595,2.162,2.14909,2.24718,0.30356,0.65196,0.35463,0.22382,0.30356,0.65196,0.35491,0.2587,1.38844,1.94556,2.25544,2.05114,0.00117435,0.00117435,0.00117435
20,194.073,1.57407,2.02661,2.04291,2.17447,0.36866,0.6472,0.42087,0.27091,0.36985,0.6472,0.41997,0.32165,1.38988,1.92585,2.04265,2.06395,0.00116021,0.00116021,0.00116021
21,203.284,1.53646,1.92443,2.03145,2.13135,0.39347,0.50965,0.39587,0.26758,0.39347,0.50965,0.39057,0.30762,1.20905,1.76399,2.22884,1.84469,0.00114606,0.00114606,0.00114606
22,212.807,1.49352,1.90438,2.02231,2.08804,0.39236,0.47115,0.38617,0.28102,0.39357,0.47591,0.38485,0.31564,1.23562,1.70066,2.2968,1.8786,0.00113191,0.00113191,0.00113191
23,221.952,1.47359,1.85518,1.97432,2.05382,0.41197,0.54874,0.42012,0.30656,0.41197,0.54874,0.41799,0.35271,1.13877,1.56486,2.04508,1.75322,0.00111776,0.00111776,0.00111776
24,231.27,1.39078,1.80946,1.94349,1.98113,0.37331,0.62997,0.46883,0.36016,0.37813,0.63473,0.46647,0.39541,1.05719,1.56928,1.80297,1.7018,0.00110362,0.00110362,0.00110362
