class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8591485182262604,0.6886703417125509,0.8146773366368937,0.7265711044550749,0.811672078476639,0.7522945416171519
frog-eye-leaf-spot,1.0,0.4854340195606473,0.7284423369532032,0.6688272337446131,0.7284423369532032,0.6974211191624691
healthy,0.7798605830894834,0.7591484341484341,0.8247651173415504,0.7262264279305558,0.8137117155795972,0.7287117054272396
rust,0.7975849715892979,0.8214285714285714,0.8908245556159273,0.7846596516900555,0.8928621828971166,0.830750800261747
