class,precision,recall,mAP50,mAP50-95
all,0.7276874674750521,0.6013098653713586,0.7293498829931799,0.6496489151436722
frog-eye-leaf-spot,0.7346333014989731,0.5588235294117647,0.6985118279729262,0.6216557544220909
healthy,0.7330021584980462,0.5414023629986071,0.6725025148503949,0.5747513829635209
rust,0.7154269424281371,0.7037037037037037,0.8170353061562187,0.7525396080454045
