class,precision,recall,mAP50,mAP50-95
all,0.29476328245354716,0.6488129941595835,0.4039949272017039,0.39205651670855757
frog-eye-leaf-spot,0.3254619532844628,0.7941176470588235,0.5098605325341721,0.5076239438396093
healthy,0.29271300169132985,0.6338028169014085,0.31262811471333346,0.2899340622005486
rust,0.26611489238484887,0.5185185185185185,0.38949613435760627,0.37861154408551456
