class,precision,recall,mAP50,mAP50-95
all,0.7352926805913729,0.7498949247231917,0.7814105937398029,0.7531500351606006
frog-eye-leaf-spot,0.5574028783626815,0.8529411764705882,0.8196210800289903,0.7983878578058566
healthy,0.9056200023961806,0.5406680434066975,0.6739305769668164,0.6481017203274967
rust,0.7428551610152566,0.8560755542922895,0.8506801242236024,0.8129605273484483
