class,precision,recall,mAP50,mAP50-95
all,0.7909423409140779,0.8580847884447258,0.8696239891599351,0.8031447628900243
healthy,0.7963850494714693,0.7161695768894517,0.8125486319146414,0.7561714675188391
rust,0.7854996323566865,1.0,0.9266993464052287,0.8501180582612093
