epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,8.05024,0.61335,2.91324,1.21956,0.12829,0.38889,0.1521,0.13791,0.49873,2.69675,1.09549,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05
2,11.7397,0.60235,2.86668,1.22905,0.12695,0.40741,0.1741,0.15601,0.48742,2.50663,1.07976,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059
3,15.7136,0.53313,2.58605,1.16448,0.15765,0.38889,0.32133,0.29095,0.48356,2.22722,1.06675,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138
4,19.4996,0.57501,2.3504,1.18079,0.33795,0.64085,0.39706,0.36715,0.48272,2.03607,1.06328,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916
5,23.1481,0.52526,2.12307,1.1362,0.36849,0.76056,0.42027,0.3821,0.49236,1.85587,1.05741,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394
6,26.5063,0.52029,1.75122,1.1801,0.46209,0.69289,0.4262,0.38562,0.46682,1.80446,1.03766,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557
7,30.0645,0.4836,1.62759,1.12639,0.40714,0.75952,0.46444,0.42532,0.42772,1.9487,0.9947,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447
8,33.5002,0.50845,1.52266,1.16138,0.43144,0.73417,0.51169,0.47612,0.41703,1.93644,0.96829,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022
9,37.4909,0.46506,1.48617,1.10211,0.42806,0.80669,0.54121,0.50025,0.44631,1.83928,0.97185,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297
10,41.2817,0.40289,1.28114,1.04256,0.43167,0.80621,0.55136,0.51097,0.41349,1.74178,0.94986,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271
11,45.3835,0.42882,1.25763,1.05974,0.50175,0.78508,0.59823,0.56004,0.39856,1.53681,0.94335,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944
12,48.8285,0.40755,1.22222,1.03819,0.61455,0.72248,0.68514,0.6353,0.40057,1.4723,0.95323,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317
13,52.0723,0.3839,1.08718,1.01807,0.624,0.73755,0.71645,0.66657,0.3879,1.42297,0.95123,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389
14,55.5045,0.40315,1.03843,1.02048,0.65595,0.7736,0.75768,0.70307,0.40381,1.32279,0.97782,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161
