class,precision,recall,mAP50,mAP50-95
all,0.886662688368322,0.8286212312608014,0.8987202780815464,0.8465783962258374
healthy,0.8788954950258124,0.7155503150006758,0.8333470057160939,0.7657535474417574
rust,0.8944298817108315,0.9416921475209271,0.9640935504469988,0.9274032450099174
