epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1700.09,0.34428,0.50862,0.60125,0.93815,0.86943,0.90903,0.95492,0.91159,0.86117,0.90039,0.94516,0.88958,0.2589,0.7857,0.40359,0.85504,0.000768802,0.000768802,0.000768802
30,1758.55,0.34645,0.52927,0.61023,0.94531,0.91579,0.88167,0.95882,0.9285,0.91371,0.87977,0.95144,0.91101,0.24729,0.81784,0.39649,0.85405,0.000745223,0.000745223,0.000745223
31,1817.45,0.34286,0.59017,0.60449,0.94092,0.94244,0.86819,0.96355,0.93597,0.94455,0.86397,0.95796,0.92012,0.23894,0.70924,0.38615,0.83727,0.000721645,0.000721645,0.000721645
32,1876.02,0.3296,0.45689,0.58531,0.93748,0.89149,0.90708,0.96011,0.9267,0.88981,0.90287,0.95433,0.91457,0.23141,0.76446,0.41695,0.85702,0.000698066,0.000698066,0.000698066
33,1934.36,0.32974,0.4949,0.60458,0.93791,0.89956,0.87419,0.95626,0.91986,0.89627,0.86782,0.94799,0.90411,0.25589,0.76442,0.43173,0.86136,0.000674488,0.000674488,0.000674488
34,1992.65,0.32172,0.50259,0.608,0.93033,0.9389,0.88739,0.9649,0.92975,0.93502,0.88358,0.9579,0.91716,0.24944,0.64905,0.385,0.859,0.000650909,0.000650909,0.000650909
35,2051.12,0.3088,0.4757,0.61108,0.93348,0.90516,0.89446,0.9639,0.93096,0.90088,0.88787,0.95585,0.91424,0.22926,0.59944,0.36381,0.84177,0.000627331,0.000627331,0.000627331
36,2109.93,0.31239,0.42811,0.56889,0.93084,0.90666,0.88774,0.95838,0.92175,0.90541,0.88231,0.95135,0.90765,0.23322,0.65968,0.39753,0.85005,0.000603752,0.000603752,0.000603752
37,2168.66,0.30635,0.50789,0.57121,0.91814,0.92445,0.88177,0.96116,0.92945,0.91566,0.87184,0.95071,0.90931,0.23245,0.65402,0.36585,0.84772,0.000580174,0.000580174,0.000580174
38,2226.8,0.30116,0.50789,0.54989,0.92335,0.94068,0.89089,0.96092,0.93024,0.94068,0.89089,0.95591,0.91783,0.22915,0.6339,0.36891,0.84261,0.000556595,0.000556595,0.000556595
39,2285.46,0.28984,0.46666,0.51742,0.91809,0.93044,0.85275,0.95581,0.92949,0.90231,0.87359,0.95549,0.90868,0.22007,0.69068,0.39205,0.82143,0.000533017,0.000533017,0.000533017
40,2344.07,0.29618,0.4388,0.53476,0.91808,0.90804,0.89472,0.96792,0.94121,0.90711,0.89147,0.96025,0.92224,0.21498,0.71742,0.33071,0.82999,0.000509438,0.000509438,0.000509438
41,2402.8,0.28584,0.43519,0.53861,0.91527,0.91788,0.89793,0.96678,0.9444,0.94703,0.86116,0.96035,0.92625,0.19977,0.57972,0.33058,0.82192,0.00048586,0.00048586,0.00048586
42,2461.79,0.28486,0.40168,0.53633,0.91158,0.89025,0.90933,0.96066,0.93352,0.88625,0.89767,0.95042,0.91311,0.21587,0.57127,0.3457,0.82959,0.000462281,0.000462281,0.000462281
43,2520.0,0.27855,0.39886,0.50632,0.91694,0.95518,0.85958,0.96628,0.93251,0.95075,0.85577,0.95728,0.91785,0.22955,0.6161,0.34316,0.85817,0.000438703,0.000438703,0.000438703
44,2578.17,0.28971,0.39679,0.50846,0.91346,0.93851,0.8729,0.96672,0.94421,0.93446,0.86909,0.95606,0.92249,0.19839,0.63465,0.32504,0.82604,0.000415124,0.000415124,0.000415124
45,2636.65,0.27575,0.41379,0.48987,0.90983,0.93945,0.89711,0.96547,0.94226,0.93549,0.89334,0.95851,0.92689,0.20263,0.7146,0.34376,0.83626,0.000391546,0.000391546,0.000391546
46,2694.82,0.27724,0.42164,0.50801,0.91392,0.93921,0.9126,0.97029,0.94148,0.9354,0.90888,0.96277,0.92767,0.20873,0.5096,0.31346,0.84736,0.000367967,0.000367967,0.000367967
47,2753.35,0.26612,0.41465,0.49785,0.90689,0.94818,0.89613,0.97287,0.94814,0.9474,0.89001,0.96482,0.92764,0.19326,0.53453,0.29404,0.82734,0.000344389,0.000344389,0.000344389
48,2812.4,0.26846,0.40712,0.47814,0.90888,0.96298,0.89334,0.97181,0.93674,0.95657,0.88787,0.96147,0.92399,0.21495,0.62792,0.31625,0.84557,0.00032081,0.00032081,0.00032081
49,2870.55,0.25825,0.3702,0.45135,0.89739,0.9554,0.89918,0.96715,0.94077,0.94846,0.89245,0.95721,0.92525,0.20331,0.63206,0.31508,0.83398,0.000297232,0.000297232,0.000297232
50,2928.86,0.25286,0.34381,0.47907,0.89425,0.90293,0.9193,0.9672,0.94124,0.90813,0.89712,0.96047,0.92915,0.1929,0.61382,0.3146,0.83552,0.000273654,0.000273654,0.000273654
51,2988.27,0.20531,0.31367,0.32447,0.85324,0.92535,0.89614,0.96602,0.9359,0.92339,0.89424,0.95874,0.92484,0.20583,0.5967,0.35488,0.83432,0.000250075,0.000250075,0.000250075
52,3046.34,0.20097,0.26498,0.28696,0.85424,0.91167,0.9173,0.96554,0.94019,0.90528,0.91056,0.95781,0.92853,0.20197,0.6659,0.33386,0.83214,0.000226497,0.000226497,0.000226497
53,3104.23,0.20639,0.2783,0.30367,0.85214,0.95096,0.89735,0.971,0.94049,0.95142,0.88939,0.96526,0.93115,0.20937,0.64465,0.31469,0.83993,0.000202918,0.000202918,0.000202918
54,3162.4,0.19165,0.27624,0.27549,0.8472,0.95714,0.90129,0.97127,0.94181,0.95601,0.89767,0.96474,0.93347,0.20543,0.65621,0.30557,0.84466,0.00017934,0.00017934,0.00017934
55,3220.16,0.18658,0.25314,0.26694,0.84639,0.94011,0.91006,0.9692,0.94475,0.95223,0.89264,0.96315,0.93181,0.19756,0.69434,0.30839,0.84004,0.000155761,0.000155761,0.000155761
56,3278.52,0.17652,0.25151,0.26407,0.83188,0.96383,0.89994,0.97194,0.94551,0.96171,0.89804,0.96477,0.93756,0.20087,0.57424,0.30527,0.83782,0.000132183,0.000132183,0.000132183
57,3336.94,0.18493,0.2915,0.25025,0.84398,0.95267,0.9142,0.96955,0.94442,0.96642,0.89889,0.96312,0.93499,0.19434,0.63945,0.30965,0.83717,0.000108604,0.000108604,0.000108604
58,3395.08,0.17154,0.22954,0.23001,0.84255,0.96602,0.88241,0.97059,0.94996,0.96602,0.88241,0.96352,0.93543,0.18136,0.58214,0.29497,0.82477,8.50255e-05,8.50255e-05,8.50255e-05
59,3453.39,0.17009,0.25302,0.2485,0.84016,0.95923,0.89649,0.97235,0.95249,0.96065,0.8927,0.96678,0.93969,0.18333,0.63184,0.28298,0.82411,6.1447e-05,6.1447e-05,6.1447e-05
60,3511.9,0.16633,0.25187,0.23241,0.83394,0.95352,0.90515,0.97273,0.95214,0.9534,0.90325,0.96656,0.93941,0.18021,0.60755,0.28393,0.82411,3.78685e-05,3.78685e-05,3.78685e-05
