class,precision,recall,mAP50,mAP50-95
all,0.42914997012137635,0.24882629107981222,0.2926971324773576,0.26732512908580797
frog-eye-leaf-spot,0.0,0.0,0.32726739542352984,0.31361623664167404
healthy,0.2874499103641289,0.7464788732394366,0.28532645371002385,0.26191352057516615
rust,1.0,0.0,0.26549754829851924,0.22644563004058363
