epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,15.0854,0.44852,2.84054,0.97567,0.42187,0.20188,0.17329,0.14734,0.33067,2.7006,0.86417,0,0,0,0,0,0,0,0
2,16.459,0.46938,2.96516,1.03704,0.41956,0.20316,0.17285,0.14706,0.33118,2.69899,0.86367,4.20212e-05,1.40071e-05,4.20212e-05,1.40071e-05,4.20212e-05,1.40071e-05,4.20212e-05,1.40071e-05
3,17.7408,0.38729,2.75807,0.96819,0.4208,0.20657,0.17208,0.14654,0.33158,2.69918,0.8641,8.23447e-05,2.74482e-05,8.23447e-05,2.74482e-05,8.23447e-05,2.74482e-05,8.23447e-05,2.74482e-05
4,19.388,0.46515,3.03135,1.04578,0.42033,0.20657,0.17227,0.14731,0.33151,2.69798,0.86397,0.000120971,4.03235e-05,0.000120971,4.03235e-05,0.000120971,4.03235e-05,0.000120971,4.03235e-05
5,21.1048,0.40025,2.94247,0.99983,0.42389,0.19966,0.17111,0.14678,0.33096,2.69403,0.86299,0.000157899,5.26329e-05,0.000157899,5.26329e-05,0.000157899,5.26329e-05,0.000157899,5.26329e-05
6,22.4956,0.40468,2.91012,0.97418,0.42375,0.20188,0.17089,0.14684,0.33305,2.69136,0.86303,0.000193129,6.43764e-05,0.000193129,6.43764e-05,0.000193129,6.43764e-05,0.000193129,6.43764e-05
7,24.0672,0.54224,2.83017,1.11159,0.42493,0.19718,0.17251,0.14782,0.33158,2.68966,0.86302,0.000226662,7.55541e-05,0.000226662,7.55541e-05,0.000226662,7.55541e-05,0.000226662,7.55541e-05
8,25.6974,0.44299,2.95227,1.1487,0.42716,0.19249,0.17292,0.14775,0.32952,2.68553,0.86192,0.000258498,8.61658e-05,0.000258498,8.61658e-05,0.000258498,8.61658e-05,0.000258498,8.61658e-05
9,27.2668,0.42653,2.89483,1.00651,0.42786,0.19249,0.17508,0.14955,0.32961,2.68056,0.86213,0.000288635,9.62117e-05,0.000288635,9.62117e-05,0.000288635,9.62117e-05,0.000288635,9.62117e-05
10,28.8044,0.37441,2.84995,0.95714,0.42796,0.19249,0.1776,0.15183,0.32618,2.67779,0.86153,0.000317075,0.000105692,0.000317075,0.000105692,0.000317075,0.000105692,0.000317075,0.000105692
11,30.3491,0.42322,2.81103,1.0176,0.42974,0.1831,0.17844,0.15332,0.3247,2.67259,0.86102,0.000343817,0.000114606,0.000343817,0.000114606,0.000343817,0.000114606,0.000343817,0.000114606
12,31.8967,0.41747,2.85366,0.98944,0.42865,0.19249,0.17977,0.15416,0.32235,2.66878,0.85998,0.000368862,0.000122954,0.000368862,0.000122954,0.000368862,0.000122954,0.000368862,0.000122954
13,33.3988,0.4102,2.77259,0.9751,0.42764,0.19249,0.1804,0.15493,0.32115,2.66208,0.85904,0.000392209,0.000130736,0.000392209,0.000130736,0.000392209,0.000130736,0.000392209,0.000130736
14,34.8986,0.45418,2.92793,1.01225,0.42852,0.17371,0.18143,0.1564,0.31826,2.65535,0.85726,0.000413858,0.000137953,0.000413858,0.000137953,0.000413858,0.000137953,0.000413858,0.000137953
15,36.449,0.4475,2.73443,1.0937,0.42948,0.1784,0.18468,0.15926,0.31795,2.64962,0.85767,0.00043381,0.000144603,0.00043381,0.000144603,0.00043381,0.000144603,0.00043381,0.000144603
16,38.2228,0.40312,2.80642,0.98779,0.4279,0.16901,0.18691,0.1624,0.31877,2.64303,0.85754,0.000452064,0.000150688,0.000452064,0.000150688,0.000452064,0.000150688,0.000452064,0.000150688
17,40.4845,0.45407,2.81138,0.9927,0.42672,0.15962,0.18718,0.16312,0.32012,2.63585,0.85755,0.000468621,0.000156207,0.000468621,0.000156207,0.000468621,0.000156207,0.000468621,0.000156207
18,41.9107,0.44838,2.78319,1.03532,0.42672,0.15962,0.18718,0.16312,0.32012,2.63585,0.85755,0.000483479,0.00016116,0.000483479,0.00016116,0.000483479,0.00016116,0.000483479,0.00016116
19,48.4794,0.4272,2.83455,1.0292,0.42791,0.15962,0.18857,0.16431,0.31941,2.62723,0.8565,0.00049664,0.000165547,0.00049664,0.000165547,0.00049664,0.000165547,0.00049664,0.000165547
20,52.8669,0.44683,2.72398,1.05685,0.42791,0.15962,0.18857,0.16431,0.31941,2.62723,0.8565,0.000508104,0.000169368,0.000508104,0.000169368,0.000508104,0.000169368,0.000508104,0.000169368
21,57.0609,0.3519,2.72581,1.01017,0.4297,0.15493,0.18927,0.16547,0.31992,2.61656,0.85618,0.00051787,0.000172623,0.00051787,0.000172623,0.00051787,0.000172623,0.00051787,0.000172623
22,58.4509,0.42486,2.73923,1.0194,0.4297,0.15493,0.18927,0.16547,0.31992,2.61656,0.85618,0.000525938,0.000175313,0.000525938,0.000175313,0.000525938,0.000175313,0.000525938,0.000175313
