epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,19.5178,1.00725,3.16619,1.53499,0.00541,0.96581,0.11485,0.07037,0.43915,3.04176,1.10242,0.0012861,0.0004287,0.0012861,0.0004287,0.0012861,0.0004287,0.0012861,0.0004287
2,27.6221,0.65944,2.97414,1.26694,0.00682,0.98291,0.26383,0.22168,0.35945,2.96077,0.96894,0.00256329,0.000854431,0.00256329,0.000854431,0.00256329,0.000854431,0.00256329,0.000854431
3,34.8949,0.60069,2.77111,1.18462,0.58555,0.43173,0.31825,0.28345,0.43755,2.67571,1.01183,0.00378786,0.00126262,0.00378786,0.00126262,0.00378786,0.00126262,0.00378786,0.00126262
4,42.2218,0.62269,2.52992,1.19208,0.26221,0.48601,0.34459,0.30003,0.49774,2.23671,1.00912,0.00403235,0.00134412,0.00403235,0.00134412,0.00403235,0.00134412,0.00403235,0.00134412
5,48.8738,0.61576,2.27767,1.17373,0.63269,0.44328,0.37435,0.33129,0.47785,1.97644,1.02847,0.00394747,0.00131582,0.00394747,0.00131582,0.00394747,0.00131582,0.00394747,0.00131582
6,55.5109,0.62509,2.058,1.19028,0.30843,0.62898,0.51168,0.47236,0.41455,1.75429,0.95585,0.00386259,0.00128753,0.00386259,0.00128753,0.00386259,0.00128753,0.00386259,0.00128753
7,62.115,0.60901,1.78999,1.16513,0.52177,0.58469,0.55982,0.5168,0.44125,1.4959,0.9908,0.0037777,0.00125923,0.0037777,0.00125923,0.0037777,0.00125923,0.0037777,0.00125923
8,68.9153,0.58131,1.58975,1.15914,0.54686,0.72572,0.67491,0.62271,0.3704,1.33126,0.89953,0.00369282,0.00123094,0.00369282,0.00123094,0.00369282,0.00123094,0.00369282,0.00123094
9,75.5876,0.54883,1.47966,1.12561,0.62639,0.69736,0.71129,0.66679,0.34076,1.26637,0.8835,0.00360794,0.00120265,0.00360794,0.00120265,0.00360794,0.00120265,0.00360794,0.00120265
10,82.5769,0.54955,1.38045,1.12783,0.73414,0.7114,0.74854,0.71126,0.3397,1.22614,0.87587,0.00352306,0.00117435,0.00352306,0.00117435,0.00352306,0.00117435,0.00352306,0.00117435
11,89.7804,0.52503,1.28008,1.10601,0.77743,0.66722,0.75279,0.71974,0.34451,1.15296,0.92062,0.00343817,0.00114606,0.00343817,0.00114606,0.00343817,0.00114606,0.00343817,0.00114606
