epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,230.392,0.86229,0.8809,0.653,0.84232,0.82597,0.73261,0.83222,0.60655,0.73861,0.64537,0.6846,0.29879,0.91997,1.2282,0.85529,0.90085,0.0011884,0.0011884,0.0011884
31,237.857,0.87921,0.87756,0.72589,0.83966,0.84774,0.75687,0.83839,0.63004,0.83175,0.67006,0.74709,0.33818,0.87198,1.43886,0.83836,0.90045,0.0011719,0.0011719,0.0011719
32,245.41,0.8462,0.81056,0.68912,0.83253,0.82822,0.77855,0.83842,0.61325,0.76427,0.66537,0.70741,0.30358,0.8321,1.16756,0.86575,0.88776,0.0011554,0.0011554,0.0011554
33,253.234,0.84324,0.8505,0.64837,0.83237,0.84701,0.81416,0.88069,0.65914,0.77779,0.73313,0.75793,0.32822,0.79255,1.28596,0.73967,0.87727,0.00113889,0.00113889,0.00113889
34,260.717,0.83148,0.85447,0.62228,0.82912,0.85682,0.82902,0.89668,0.67638,0.79904,0.78518,0.8018,0.37352,0.82171,1.07436,0.78671,0.87994,0.00112239,0.00112239,0.00112239
35,268.269,0.85314,0.83199,0.64276,0.83829,0.85132,0.81332,0.89028,0.63461,0.77415,0.71803,0.75908,0.34011,0.89602,1.07608,0.74896,0.89217,0.00110589,0.00110589,0.00110589
36,276.114,0.84721,0.84775,0.61059,0.83518,0.79768,0.79874,0.81002,0.59,0.77367,0.74229,0.74698,0.35071,0.88867,1.31896,1.1095,0.89724,0.00108938,0.00108938,0.00108938
37,283.542,0.90894,0.91291,0.69059,0.85008,0.85974,0.75733,0.87994,0.63892,0.83709,0.74162,0.83145,0.39482,0.86357,1.11269,0.92316,0.88591,0.00107288,0.00107288,0.00107288
38,290.917,0.83377,0.83398,0.61506,0.84022,0.87446,0.76355,0.8824,0.65518,0.77823,0.70848,0.76519,0.33833,0.82961,1.18294,0.71423,0.89586,0.00105638,0.00105638,0.00105638
39,298.322,0.81306,0.81018,0.59955,0.8349,0.79209,0.837,0.88234,0.65765,0.73893,0.73041,0.74889,0.29146,0.79513,1.05603,0.70078,0.87984,0.00103987,0.00103987,0.00103987
40,305.829,0.84176,0.82434,0.57917,0.83656,0.86293,0.84338,0.90535,0.66647,0.78437,0.76517,0.78805,0.34018,0.84275,0.9936,0.62567,0.88878,0.00102337,0.00102337,0.00102337
41,313.26,0.8137,0.80536,0.57453,0.83379,0.78438,0.85545,0.8906,0.66674,0.79262,0.7079,0.79047,0.37652,0.83832,1.06614,0.64941,0.90905,0.00100687,0.00100687,0.00100687
42,320.704,0.82833,0.7954,0.60217,0.83309,0.83899,0.77727,0.87848,0.64805,0.76364,0.66282,0.73155,0.28789,0.84828,1.17442,0.7272,0.89349,0.000990365,0.000990365,0.000990365
43,328.164,0.82079,0.81081,0.59479,0.83639,0.83524,0.79545,0.88574,0.66335,0.73222,0.69268,0.72914,0.3323,0.8138,1.30827,0.68057,0.88952,0.000973861,0.000973861,0.000973861
44,335.53,0.83248,0.82596,0.57288,0.83688,0.84757,0.80073,0.88496,0.65803,0.75624,0.71441,0.74653,0.34545,0.87386,1.24414,0.69259,0.92064,0.000957358,0.000957358,0.000957358
45,343.396,0.81152,0.76481,0.57168,0.82743,0.83077,0.80308,0.87147,0.64541,0.80396,0.69661,0.74635,0.32525,0.82678,1.25081,0.72677,0.8748,0.000940855,0.000940855,0.000940855
46,350.73,0.7897,0.78954,0.55754,0.82244,0.85681,0.80916,0.90458,0.68,0.79771,0.75304,0.79045,0.35595,0.81014,1.31376,0.68806,0.88956,0.000924352,0.000924352,0.000924352
47,358.077,0.77488,0.79939,0.55522,0.82865,0.82416,0.84363,0.90378,0.67543,0.80916,0.74629,0.80239,0.35922,0.80697,1.44042,0.68805,0.8866,0.000907848,0.000907848,0.000907848
48,365.608,0.7993,0.83235,0.57119,0.83051,0.87126,0.81086,0.88925,0.64925,0.7848,0.72695,0.74293,0.32489,0.82685,1.12225,0.7212,0.88868,0.000891345,0.000891345,0.000891345
49,372.901,0.8031,0.78245,0.55288,0.83063,0.83662,0.81066,0.88456,0.65631,0.75156,0.69235,0.71709,0.32423,0.81608,1.03351,0.68506,0.87781,0.000874842,0.000874842,0.000874842
50,380.232,0.78779,0.80681,0.55576,0.81727,0.84405,0.81178,0.9022,0.67244,0.75995,0.73087,0.76408,0.32825,0.81871,1.14568,0.78413,0.87895,0.000858338,0.000858338,0.000858338
51,387.621,0.76691,0.76551,0.53746,0.82832,0.8878,0.84363,0.91263,0.67028,0.79513,0.75803,0.7741,0.32466,0.82698,1.0496,0.60677,0.87706,0.000841835,0.000841835,0.000841835
52,395.097,0.77662,0.77571,0.5396,0.82317,0.86427,0.81901,0.91332,0.67214,0.8214,0.70245,0.77106,0.32147,0.85585,1.02679,0.63915,0.90358,0.000825332,0.000825332,0.000825332
53,402.565,0.78545,0.81476,0.54086,0.82944,0.87933,0.77051,0.89586,0.68166,0.80909,0.7078,0.79047,0.3707,0.8053,1.03857,0.70403,0.88593,0.000808828,0.000808828,0.000808828
54,410.401,0.75736,0.73909,0.54247,0.81731,0.85935,0.84011,0.90622,0.6763,0.7781,0.75808,0.77463,0.35895,0.82646,1.21031,0.68587,0.87794,0.000792325,0.000792325,0.000792325
55,417.83,0.76715,0.76642,0.54755,0.82714,0.90512,0.79589,0.9113,0.68522,0.81482,0.70232,0.76591,0.34729,0.78365,1.11924,0.59803,0.86957,0.000775822,0.000775822,0.000775822
56,425.344,0.73549,0.75773,0.49886,0.82215,0.81792,0.78032,0.84765,0.64771,0.81423,0.68682,0.74764,0.33763,0.78408,1.03667,0.72683,0.893,0.000759318,0.000759318,0.000759318
57,432.722,0.77236,0.77056,0.53965,0.81574,0.85177,0.83803,0.8957,0.6643,0.80199,0.7168,0.76646,0.34053,0.82478,1.17479,0.64545,0.90437,0.000742815,0.000742815,0.000742815
58,440.193,0.75537,0.76929,0.53382,0.82127,0.83583,0.83688,0.90491,0.68083,0.76863,0.77135,0.79003,0.3548,0.80041,1.03124,0.62416,0.89794,0.000726312,0.000726312,0.000726312
59,447.614,0.7382,0.75418,0.51252,0.8216,0.87874,0.79888,0.90232,0.68197,0.82269,0.7022,0.76535,0.34923,0.78788,1.08826,0.69237,0.88632,0.000709809,0.000709809,0.000709809
60,455.014,0.74785,0.79164,0.53413,0.8247,0.84975,0.83333,0.89904,0.67729,0.75174,0.72928,0.75961,0.34397,0.80561,1.14829,0.62816,0.88904,0.000693305,0.000693305,0.000693305
61,462.453,0.72881,0.76904,0.49125,0.80987,0.82416,0.84559,0.89587,0.6872,0.73891,0.75614,0.76449,0.35813,0.7998,1.12738,0.63945,0.88543,0.000676802,0.000676802,0.000676802
62,469.873,0.74187,0.76569,0.49763,0.82422,0.88654,0.82043,0.90987,0.70472,0.8108,0.7528,0.79693,0.36965,0.75088,1.01573,0.56583,0.8675,0.000660299,0.000660299,0.000660299
63,477.947,0.74997,0.77803,0.4965,0.81358,0.83059,0.82077,0.89065,0.66864,0.8331,0.71003,0.77078,0.35153,0.81454,1.04535,0.71697,0.89495,0.000643795,0.000643795,0.000643795
64,485.615,0.7339,0.73657,0.52145,0.81443,0.86396,0.82176,0.89626,0.67349,0.79138,0.72577,0.77299,0.359,0.80518,1.23578,0.66802,0.90109,0.000627292,0.000627292,0.000627292
65,493.558,0.74286,0.73773,0.49386,0.82322,0.87327,0.8132,0.90874,0.67814,0.79233,0.73882,0.77958,0.35213,0.80977,1.1581,0.74301,0.8844,0.000610789,0.000610789,0.000610789
66,500.984,0.73368,0.79172,0.49664,0.81658,0.82142,0.85573,0.91247,0.68768,0.83265,0.70255,0.8006,0.37971,0.82356,1.10117,0.67323,0.90623,0.000594286,0.000594286,0.000594286
67,508.33,0.73735,0.72104,0.48993,0.81019,0.82977,0.83259,0.89913,0.68514,0.80676,0.69455,0.77271,0.37009,0.80496,1.54946,0.67026,0.89294,0.000577782,0.000577782,0.000577782
68,515.643,0.74537,0.76519,0.4821,0.81641,0.85885,0.85125,0.91127,0.68551,0.79841,0.78176,0.78744,0.36957,0.79827,1.2864,0.64213,0.87602,0.000561279,0.000561279,0.000561279
69,523.162,0.71787,0.73281,0.49173,0.81073,0.86032,0.80487,0.90851,0.70392,0.82769,0.69918,0.79231,0.38264,0.74812,1.44952,0.59061,0.87064,0.000544776,0.000544776,0.000544776
70,530.44,0.7115,0.75785,0.47961,0.81125,0.8582,0.84938,0.90306,0.69401,0.76901,0.76189,0.77683,0.35935,0.7578,1.25517,0.5862,0.87211,0.000528272,0.000528272,0.000528272
71,537.702,0.70387,0.72369,0.46306,0.81375,0.84249,0.84292,0.90642,0.69506,0.84712,0.73497,0.80375,0.38405,0.76646,1.11219,0.60962,0.8675,0.000511769,0.000511769,0.000511769
72,545.155,0.70759,0.708,0.46282,0.81007,0.83759,0.86224,0.91454,0.69777,0.79441,0.73545,0.783,0.36363,0.79897,1.07177,0.63077,0.8809,0.000495266,0.000495266,0.000495266
73,552.742,0.7001,0.71444,0.4682,0.81504,0.86261,0.83092,0.9076,0.68454,0.78198,0.74779,0.77321,0.35329,0.7948,1.10446,0.62005,0.87813,0.000478762,0.000478762,0.000478762
