class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.8449358096680588,0.8168879712025368,0.9027223753490323,0.7103647898442175,0.7869232767829938,0.37937418060751826
frog-eye-leaf-spot_lession,0.8941668738729182,0.8337759424050734,0.9242242508935855,0.7921567695162359,0.8539605658930587,0.42455172974252076
rust_lession,0.7957047454631996,0.8,0.8812204998044791,0.6285728101721989,0.7198859876729289,0.3341966314725157
