epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.6209,3.20118,7.50284,4.03254,4.23357,0.0035,0.46905,0.0034,0.00105,0.00348,0.46429,0.00336,0.00086,2.89685,5.14508,3.46806,4.14421,0.00045728,0.00045728,0.00045728
2,34.0659,3.20742,4.66636,3.84776,4.13694,0.0028,0.56008,0.01611,0.00371,0.00316,0.61415,0.01656,0.00541,3.00784,4.81619,3.36584,4.25208,0.000919654,0.000919654,0.000919654
3,48.1516,3.11261,4.35202,3.64781,3.89805,0.00362,0.67899,0.03011,0.00961,0.0026,0.45504,0.00226,0.00053,2.56794,8.2951,3.52166,3.92516,0.00137269,0.00137269,0.00137269
4,62.1881,3.07899,4.23738,3.50746,3.67149,0.00386,0.70518,0.05153,0.02093,0.00367,0.65434,0.04614,0.01621,2.63837,5.31973,3.34003,3.66001,0.00138656,0.00138656,0.00138656
5,76.1101,3.02672,3.98452,3.41317,3.53668,0.00402,0.40476,0.00618,0.00183,0.00308,0.29678,0.00418,0.00104,3.01901,5.78333,3.87375,4.59476,0.00137241,0.00137241,0.00137241
6,90.15,2.9021,3.84735,3.2906,3.39555,0.20686,0.16867,0.09897,0.04598,0.16012,0.13796,0.08575,0.02979,2.57577,4.33355,3.32475,3.51732,0.00135826,0.00135826,0.00135826
7,104.477,2.87313,3.69509,3.20336,3.34412,0.12896,0.18711,0.10192,0.04268,0.16256,0.19748,0.11388,0.05167,2.46054,3.70129,3.32537,3.19713,0.00134412,0.00134412,0.00134412
8,118.658,2.73419,3.55205,3.09756,3.24796,0.0426,0.0979,0.02514,0.00668,0.06222,0.10504,0.02796,0.01112,2.59959,4.65587,4.42426,3.47594,0.00132997,0.00132997,0.00132997
9,133.023,2.60674,3.47566,2.98832,3.13747,0.19104,0.2091,0.11423,0.04484,0.19805,0.19726,0.1387,0.0609,2.33544,3.36448,3.48548,3.04082,0.00131582,0.00131582,0.00131582
10,147.418,2.5556,3.29598,2.92462,3.08048,0.31236,0.3886,0.28192,0.11634,0.31924,0.40707,0.29419,0.14736,2.12435,2.93749,2.60344,2.88028,0.00130168,0.00130168,0.00130168
