epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,16.0321,0.42573,2.39156,1.01335,0.14833,0.39806,0.21757,0.20998,0.31395,2.50288,0.89423,8.574e-05,2.858e-05,8.574e-05,2.858e-05,8.574e-05,2.858e-05,8.574e-05,2.858e-05
2,19.406,0.36743,2.2802,0.96209,0.1654,0.4258,0.23104,0.22171,0.30941,2.45304,0.89291,0.000210106,7.00353e-05,0.000210106,7.00353e-05,0.000210106,7.00353e-05,0.000210106,7.00353e-05
3,23.0944,0.44405,2.34755,1.06181,0.22722,0.44458,0.26683,0.25548,0.30761,2.3037,0.89243,0.000329379,0.000109793,0.000329379,0.000109793,0.000329379,0.000109793,0.000329379,0.000109793
4,26.6176,0.35783,2.02837,0.9783,0.39403,0.58641,0.41424,0.3958,0.3074,2.07107,0.89474,0.000443559,0.000147853,0.000443559,0.000147853,0.000443559,0.000147853,0.000443559,0.000147853
5,30.0534,0.31907,1.87601,0.94859,0.42429,0.68193,0.46931,0.4481,0.3042,1.85397,0.89427,0.000552646,0.000184215,0.000552646,0.000184215,0.000552646,0.000184215,0.000552646,0.000184215
6,33.3221,0.40091,1.61011,0.98659,0.48977,0.63201,0.53697,0.5143,0.30195,1.8009,0.89294,0.00065664,0.00021888,0.00065664,0.00021888,0.00065664,0.00021888,0.00065664,0.00021888
7,36.624,0.37462,1.36919,0.98069,0.53513,0.69458,0.60267,0.5746,0.29522,1.78961,0.88821,0.000755541,0.000251847,0.000755541,0.000251847,0.000755541,0.000251847,0.000755541,0.000251847
8,39.7409,0.40514,1.4769,1.00947,0.55812,0.70891,0.62179,0.59213,0.29508,1.77492,0.88761,0.000849349,0.000283116,0.000849349,0.000283116,0.000849349,0.000283116,0.000849349,0.000283116
9,43.0719,0.37567,1.33452,0.969,0.60003,0.68917,0.66596,0.63366,0.29809,1.73602,0.88915,0.000938064,0.000312688,0.000938064,0.000312688,0.000938064,0.000312688,0.000938064,0.000312688
10,46.1472,0.34391,1.16039,0.93265,0.61044,0.68896,0.68096,0.65397,0.30044,1.70943,0.89209,0.00102169,0.000340562,0.00102169,0.000340562,0.00102169,0.000340562,0.00102169,0.000340562
11,49.3716,0.31942,1.12151,0.9203,0.72434,0.6045,0.69971,0.66984,0.31002,1.65571,0.89832,0.00110022,0.000366739,0.00110022,0.000366739,0.00110022,0.000366739,0.00110022,0.000366739
12,52.4881,0.33456,1.1146,0.97093,0.71491,0.59073,0.68496,0.65746,0.31056,1.67303,0.90127,0.00117365,0.000391217,0.00117365,0.000391217,0.00117365,0.000391217,0.00117365,0.000391217
13,55.7939,0.34886,1.1187,0.97616,0.69393,0.55685,0.67624,0.6494,0.31298,1.62454,0.9038,0.001242,0.000413998,0.001242,0.000413998,0.001242,0.000413998,0.001242,0.000413998
14,58.8404,0.31274,0.88058,0.90235,0.64823,0.59381,0.65341,0.62862,0.31194,1.63881,0.90191,0.00130525,0.000435082,0.00130525,0.000435082,0.00130525,0.000435082,0.00130525,0.000435082
15,62.5603,0.33879,0.87064,0.93575,0.63721,0.62168,0.6601,0.63509,0.30608,1.58553,0.89868,0.0013634,0.000454468,0.0013634,0.000454468,0.0013634,0.000454468,0.0013634,0.000454468
16,65.5331,0.31152,0.80132,0.92367,0.61338,0.6494,0.66253,0.63564,0.30324,1.55136,0.8983,0.00141647,0.000472156,0.00141647,0.000472156,0.00141647,0.000472156,0.00141647,0.000472156
17,68.7089,0.33905,0.78731,0.94171,0.64479,0.62234,0.65043,0.62376,0.31164,1.52562,0.90466,0.00146444,0.000488146,0.00146444,0.000488146,0.00146444,0.000488146,0.00146444,0.000488146
18,71.7573,0.33955,0.75248,0.95693,0.63788,0.59078,0.64199,0.61551,0.31082,1.53218,0.90518,0.00150732,0.000502439,0.00150732,0.000502439,0.00150732,0.000502439,0.00150732,0.000502439
19,74.8111,0.31402,0.78166,0.94634,0.63001,0.64567,0.65164,0.62324,0.30789,1.49007,0.90169,0.0015451,0.000515034,0.0015451,0.000515034,0.0015451,0.000515034,0.0015451,0.000515034
20,77.9383,0.30749,0.69516,0.91269,0.59896,0.65252,0.64328,0.61461,0.30786,1.49293,0.90138,0.0015778,0.000525932,0.0015778,0.000525932,0.0015778,0.000525932,0.0015778,0.000525932
