class,precision,recall,mAP50-box,mAP50-95-box,mAP50-mask,mAP50-95-mask
all,0.863445095060208,0.8600259910817145,0.9166037660772485,0.8112536588293527,0.8829009302177997,0.695057108949297
frog-eye-leaf-spot,0.9251802847912549,0.8529411764705882,0.921598668892501,0.9002901561012754,0.9275163757810817,0.8915999066258318
frog-eye-leaf-spot_lession,0.9154955846290294,0.8552924021255868,0.93986732992723,0.7801862330898559,0.8552065893765467,0.43505542479024567
healthy,0.8081471401595587,0.7823278797439004,0.8639395868714015,0.8203797015086369,0.8801778113115095,0.8218742421185722
rust,0.8342025341623412,0.9642857142857143,0.9864999999999999,0.9427707877648667,0.9864999999999999,0.9601091123009544
rust_lession,0.8341999315588554,0.8452827827827828,0.8711132446951102,0.6126414156821285,0.7651038746198608,0.36664685891088056
