epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,9.07429,0.62871,3.66632,1.15518,0.17129,0.61868,0.19137,0.15097,0.4229,5.5733,0.98646,0.00010002,3.334e-05,0.00010002,3.334e-05,0.00010002,3.334e-05,0.00010002,3.334e-05
2,11.3674,0.61713,3.58203,1.17176,0.16194,0.64424,0.18235,0.14123,0.42457,5.75018,0.98898,0.000245099,8.16997e-05,0.000245099,8.16997e-05,0.000245099,8.16997e-05,0.000245099,8.16997e-05
3,13.5862,0.66808,3.85974,1.26393,0.17143,0.68832,0.19272,0.14857,0.43241,5.79024,0.99517,0.000384237,0.000128079,0.000384237,0.000128079,0.000384237,0.000128079,0.000384237,0.000128079
4,17.3433,0.56011,3.07522,1.15531,0.26871,0.67668,0.26919,0.21758,0.43189,5.1464,0.98902,0.000517433,0.000172478,0.000517433,0.000172478,0.000517433,0.000172478,0.000517433,0.000172478
5,19.9936,0.62662,2.79742,1.20345,0.31983,0.78508,0.32301,0.2679,0.43667,4.59317,0.98678,0.000644689,0.000214896,0.000644689,0.000214896,0.000644689,0.000214896,0.000644689,0.000214896
6,22.494,0.56676,2.44485,1.14527,0.33518,0.71544,0.3494,0.29956,0.43317,4.41099,0.98423,0.000766003,0.000255334,0.000766003,0.000255334,0.000766003,0.000255334,0.000766003,0.000255334
7,24.9849,0.5816,2.09791,1.11945,0.35488,0.78065,0.37469,0.32297,0.43231,4.4029,0.98232,0.000881376,0.000293792,0.000881376,0.000293792,0.000881376,0.000293792,0.000881376,0.000293792
8,27.1187,0.52542,2.04354,1.11193,0.36391,0.71623,0.39299,0.34226,0.42621,4.38342,0.98056,0.000990808,0.000330269,0.000990808,0.000330269,0.000990808,0.000330269,0.000990808,0.000330269
9,29.518,0.48142,2.00396,1.08993,0.40109,0.7447,0.40783,0.35495,0.4249,4.12709,0.98053,0.0010943,0.000364766,0.0010943,0.000364766,0.0010943,0.000364766,0.0010943,0.000364766
10,31.6474,0.55342,1.83494,1.15749,0.4169,0.71101,0.42512,0.36594,0.4327,3.85317,0.98667,0.00119185,0.000397283,0.00119185,0.000397283,0.00119185,0.000397283,0.00119185,0.000397283
11,33.9582,0.50533,1.77945,1.09156,0.40536,0.69875,0.46759,0.39389,0.45414,3.42565,1.00513,0.00128346,0.000427819,0.00128346,0.000427819,0.00128346,0.000427819,0.00128346,0.000427819
12,37.2279,0.47306,1.67773,1.07244,0.48535,0.63798,0.48363,0.40811,0.45718,3.27439,1.00911,0.00136912,0.000456375,0.00136912,0.000456375,0.00136912,0.000456375,0.00136912,0.000456375
13,42.3063,0.50672,1.54724,1.09637,0.46206,0.74034,0.53293,0.45811,0.47232,3.12394,1.01906,0.00144885,0.00048295,0.00144885,0.00048295,0.00144885,0.00048295,0.00144885,0.00048295
14,46.1116,0.43943,1.38186,1.05044,0.57819,0.62728,0.5735,0.4991,0.4619,2.95848,1.01526,0.00152263,0.000507545,0.00152263,0.000507545,0.00152263,0.000507545,0.00152263,0.000507545
15,50.2764,0.44751,1.30993,1.06338,0.62857,0.65728,0.63942,0.55824,0.44811,2.42117,1.02183,0.00159048,0.000530159,0.00159048,0.000530159,0.00159048,0.000530159,0.00159048,0.000530159
16,54.1225,0.44809,1.25389,1.04058,0.73034,0.6471,0.65207,0.57152,0.44817,2.35203,1.01923,0.00165238,0.000550793,0.00165238,0.000550793,0.00165238,0.000550793,0.00165238,0.000550793
17,61.2308,0.43544,1.27972,1.07277,0.74105,0.58685,0.68635,0.61523,0.46401,1.82519,1.01846,0.00170834,0.000569447,0.00170834,0.000569447,0.00170834,0.000569447,0.00170834,0.000569447
18,63.3412,0.48112,1.18611,1.08051,0.65144,0.69566,0.70407,0.62043,0.46337,1.70535,1.00526,0.00175836,0.000586121,0.00175836,0.000586121,0.00175836,0.000586121,0.00175836,0.000586121
