epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5784,0.74416,3.26488,1.26982,0.23199,0.4578,0.33738,0.26673,0.54276,3.61184,1.06483,2.858e-05,2.858e-05,2.858e-05
2,12.845,0.68936,3.17216,1.23667,0.23808,0.45857,0.33286,0.26658,0.54769,3.60355,1.06797,7.00353e-05,7.00353e-05,7.00353e-05
3,14.7817,0.81395,3.29362,1.30516,0.24144,0.44394,0.373,0.30155,0.48419,3.31473,1.02314,0.000109793,0.000109793,0.000109793
4,17.9719,0.74272,2.76515,1.23651,0.11625,0.41721,0.14067,0.11237,0.48659,3.50959,1.0215,0.000147853,0.000147853,0.000147853
5,20.0504,0.61037,2.18999,1.14832,0.22787,0.70526,0.27987,0.22359,0.51242,4.04505,1.05322,0.000184215,0.000184215,0.000184215
6,22.1675,0.61573,2.08906,1.18113,0.45332,0.5804,0.51843,0.43362,0.53556,2.9819,1.08452,0.00021888,0.00021888,0.00021888
7,24.2176,0.57258,1.73423,1.09338,0.44719,0.68679,0.5553,0.44959,0.54647,2.41563,1.08573,0.000251847,0.000251847,0.000251847
8,26.3997,0.49335,1.58297,1.01132,0.4234,0.67496,0.58334,0.46945,0.53969,2.18104,1.07746,0.000283116,0.000283116,0.000283116
9,28.5588,0.58573,1.60883,1.07369,0.47581,0.69345,0.61479,0.51263,0.51536,1.85556,1.05136,0.000312688,0.000312688,0.000312688
10,30.5744,0.58294,1.47994,1.12378,0.473,0.68518,0.61596,0.52456,0.51529,1.69805,1.05291,0.000340562,0.000340562,0.000340562
11,32.576,0.54445,1.39599,1.07942,0.51008,0.60294,0.59302,0.50848,0.53214,1.56553,1.06204,0.000366739,0.000366739,0.000366739
12,34.5322,0.5577,1.40702,1.0719,0.50544,0.62809,0.57498,0.48204,0.54419,1.50764,1.08216,0.000391217,0.000391217,0.000391217
13,36.6989,0.52978,1.24172,1.04989,0.44924,0.73062,0.53799,0.46311,0.52165,1.51598,1.06718,0.000413998,0.000413998,0.000413998
14,38.6305,0.51494,1.12506,1.03735,0.43096,0.63399,0.5373,0.46618,0.48866,1.57765,1.03441,0.000435082,0.000435082,0.000435082
15,40.7151,0.65215,1.13781,1.13348,0.53968,0.63409,0.60564,0.52595,0.5202,1.59596,1.06542,0.000454468,0.000454468,0.000454468
16,42.6652,0.60971,1.39789,1.10252,0.53986,0.65937,0.63353,0.55342,0.52962,1.45019,1.07326,0.000472156,0.000472156,0.000472156
17,44.6604,0.59134,1.21124,1.10266,0.52951,0.67357,0.63445,0.57446,0.47504,1.33516,1.02092,0.000488146,0.000488146,0.000488146
18,46.5852,0.54554,1.05913,1.05649,0.51364,0.6618,0.61626,0.55674,0.46558,1.36006,1.00941,0.000502439,0.000502439,0.000502439
19,48.5294,0.5575,1.15193,1.07275,0.51774,0.67467,0.62866,0.56692,0.4616,1.37386,1.00043,0.000515034,0.000515034,0.000515034
20,50.7287,0.52852,1.06212,1.05857,0.65018,0.58306,0.66317,0.60084,0.45525,1.44418,0.98309,0.000525932,0.000525932,0.000525932
21,52.771,0.50666,1.03041,1.05188,0.50547,0.68964,0.64168,0.58481,0.43914,1.50251,0.96912,0.000535132,0.000535132,0.000535132
22,54.7117,0.5291,1.11865,1.05141,0.45164,0.70045,0.60982,0.55889,0.42891,1.49127,0.95851,0.000542634,0.000542634,0.000542634
23,56.6732,0.52621,1.04605,1.05473,0.52577,0.65849,0.62502,0.57018,0.44847,1.38933,0.96688,0.000548439,0.000548439,0.000548439
24,58.6255,0.51262,1.0671,1.0523,0.58458,0.64951,0.65898,0.59472,0.46292,1.34438,0.97525,0.000552546,0.000552546,0.000552546
25,60.5929,0.54687,0.96592,1.08958,0.61753,0.60604,0.6879,0.62376,0.51357,1.28523,1.01981,0.000554955,0.000554955,0.000554955
26,62.5557,0.4607,0.89747,1.00774,0.64201,0.66269,0.71085,0.6376,0.55157,1.23041,1.0679,0.000555667,0.000555667,0.000555667
27,64.4831,0.50783,0.90361,1.0286,0.61782,0.6718,0.71001,0.62666,0.60399,1.22989,1.12264,0.000554681,0.000554681,0.000554681
28,66.6406,0.52262,0.83557,1.04188,0.57926,0.69345,0.71285,0.62759,0.5981,1.25937,1.13196,0.000551997,0.000551997,0.000551997
29,68.5505,0.57458,0.95906,1.0724,0.57926,0.69345,0.71285,0.62759,0.5981,1.25937,1.13196,0.000547616,0.000547616,0.000547616
30,70.5156,0.55721,0.93159,1.0787,0.55712,0.73692,0.70899,0.6269,0.54833,1.3257,1.0897,0.000541537,0.000541537,0.000541537
31,72.4896,0.50163,0.85468,1.03216,0.5467,0.7236,0.67992,0.60782,0.5149,1.31544,1.06463,0.00053376,0.00053376,0.00053376
32,74.3885,0.49313,0.85896,1.01543,0.5987,0.60698,0.62421,0.56273,0.47979,1.33133,1.03421,0.000524286,0.000524286,0.000524286
33,76.2713,0.45351,0.79406,0.96412,0.5987,0.60698,0.62421,0.56273,0.47979,1.33133,1.03421,0.000513114,0.000513114,0.000513114
34,78.2222,0.52505,0.86525,1.06961,0.56521,0.68139,0.6036,0.5422,0.47478,1.32453,1.02046,0.000495291,0.000495291,0.000495291
35,80.1178,0.47715,0.7876,1.0173,0.62439,0.651,0.62602,0.5675,0.4627,1.23989,1.00471,0.000466997,0.000466997,0.000466997
36,82.0474,0.46393,0.73448,0.99924,0.66164,0.59839,0.65101,0.5951,0.45764,1.20533,1.00176,0.000438703,0.000438703,0.000438703
37,84.1543,0.47652,0.742,1.02758,0.66164,0.59839,0.65101,0.5951,0.45764,1.20533,1.00176,0.000410409,0.000410409,0.000410409
38,86.0198,0.43759,0.68038,1.00312,0.63729,0.609,0.66465,0.5975,0.44602,1.2067,0.98983,0.000382115,0.000382115,0.000382115
