class,precision,recall,mAP50,mAP50-95
all,0.9226230959661884,0.9102486660697808,0.9673770603688859,0.9367256508518983
frog-eye-leaf-spot,0.9427789083366154,0.9424190098953932,0.980120714455111,0.9671960161090649
healthy,0.8921998353634855,0.9065420560747663,0.9604118931211845,0.9158742101781338
rust,0.9328905441984644,0.8817849322391828,0.9615985735303624,0.9271067262684969
