class,precision,recall,mAP50,mAP50-95
all,0.7908524790024712,0.6221391924926859,0.7384270356076131,0.7135662177353914
frog-eye-leaf-spot,0.7680529634493829,0.5294117647058824,0.7048789189585354,0.688555175824065
healthy,0.8246656791206963,0.5962650720314349,0.6871908589065571,0.6445520191612458
rust,0.7798387944373346,0.7407407407407407,0.8232113289577468,0.8075914582208636
