class,precision,recall,mAP50,mAP50-95
all,0.24655858217646578,0.4699591886832981,0.3881180297687005,0.35362052030893465
frog-eye-leaf-spot,0.2779417743700685,0.4411764705882353,0.2682135303223568,0.25012671027753375
healthy,0.3369378932816174,0.7464788732394366,0.6760896703196155,0.618184845797674
rust,0.12479607887771153,0.2222222222222222,0.22005088866412922,0.1925500048515961
