class,precision,recall,mAP50,mAP50-95
all,0.7793743323844606,0.7041022410873209,0.805699794390308,0.7755183522865698
frog-eye-leaf-spot,0.7573220433302738,0.7343091093998865,0.8124572655091661,0.7998647738999152
healthy,0.8099260100217169,0.6002198360842982,0.7265625319487934,0.6703409080594788
rust,0.7708749438013914,0.7777777777777778,0.8780795857129647,0.8563493749003162
