class,precision,recall,mAP50,mAP50-95
all,0.8150360259575006,0.6928404814572712,0.8023486797421203,0.7522753065623421
frog-eye-leaf-spot,0.7210376278298021,0.7603159148986782,0.8126140407699985,0.7923864444705431
healthy,0.8415737604495582,0.5774647887323944,0.734411784799052,0.6737692255095746
rust,0.8824966895931413,0.7407407407407407,0.8600202136573105,0.7906702497069091
