epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,8.51588,0.83646,3.24224,1.34808,0.13181,0.37037,0.14931,0.13389,0.507,2.69559,1.1002,5.001e-05,1.667e-05,5.001e-05,1.667e-05,5.001e-05,1.667e-05,5.001e-05,1.667e-05
2,10.7219,0.65059,3.10155,1.21912,0.13491,0.38889,0.14943,0.13364,0.50277,2.69551,1.09646,0.000147059,4.90198e-05,0.000147059,4.90198e-05,0.000147059,4.90198e-05,0.000147059,4.90198e-05
3,12.9862,0.59186,3.11654,1.15441,0.12835,0.40741,0.15412,0.1397,0.49617,2.67875,1.09037,0.000240148,8.00493e-05,0.000240148,8.00493e-05,0.000240148,8.00493e-05,0.000240148,8.00493e-05
4,15.6513,0.5844,2.99846,1.27168,0.12576,0.41075,0.16038,0.14555,0.48546,2.64976,1.08156,0.000329276,0.000109759,0.000329276,0.000109759,0.000329276,0.000109759,0.000329276,0.000109759
5,18.3395,0.62282,2.79408,1.18589,0.1258,0.44444,0.17097,0.15494,0.47429,2.55229,1.06962,0.000414443,0.000138148,0.000414443,0.000138148,0.000414443,0.000138148,0.000414443,0.000138148
6,21.1268,0.5563,2.80711,1.17432,0.13058,0.42547,0.20477,0.18736,0.46248,2.43489,1.06086,0.000495649,0.000165216,0.000495649,0.000165216,0.000495649,0.000165216,0.000495649,0.000165216
7,23.7981,0.51986,2.66759,1.12801,0.15138,0.40213,0.27594,0.25199,0.45264,2.29526,1.05166,0.000572895,0.000190965,0.000572895,0.000190965,0.000572895,0.000190965,0.000572895,0.000190965
8,26.4542,0.47385,2.67192,1.11017,0.20519,0.50823,0.3765,0.35073,0.4459,2.16292,1.04235,0.000646179,0.000215393,0.000646179,0.000215393,0.000646179,0.000215393,0.000646179,0.000215393
9,28.9454,0.5195,2.3845,1.08968,0.31212,0.55634,0.39481,0.36952,0.44228,2.09101,1.03668,0.000715503,0.000238501,0.000715503,0.000238501,0.000715503,0.000238501,0.000715503,0.000238501
10,31.4748,0.51316,2.34206,1.17965,0.34157,0.66197,0.42099,0.39034,0.43908,2.02918,1.03269,0.000780866,0.000260289,0.000780866,0.000260289,0.000780866,0.000260289,0.000780866,0.000260289
11,34.0706,0.586,2.15411,1.11588,0.33262,0.73476,0.43645,0.40402,0.43847,1.96438,1.03385,0.000842268,0.000280756,0.000842268,0.000280756,0.000842268,0.000280756,0.000842268,0.000280756
12,36.7947,0.48831,2.19907,1.10662,0.35391,0.75352,0.44458,0.41336,0.43734,1.89714,1.03119,0.00089971,0.000299903,0.00089971,0.000299903,0.00089971,0.000299903,0.00089971,0.000299903
13,39.5638,0.50679,2.02763,1.10319,0.36917,0.74229,0.44932,0.41798,0.43765,1.84938,1.03159,0.000953191,0.00031773,0.000953191,0.00031773,0.000953191,0.00031773,0.000953191,0.00031773
14,42.0861,0.41196,1.80806,1.07874,0.41915,0.72092,0.46046,0.43194,0.43142,1.83091,1.02341,0.00100271,0.000334237,0.00100271,0.000334237,0.00100271,0.000334237,0.00100271,0.000334237
15,46.6127,0.47803,1.6286,1.1512,0.40555,0.70791,0.46183,0.43225,0.42621,1.83944,1.01844,0.00104827,0.000349423,0.00104827,0.000349423,0.00104827,0.000349423,0.00104827,0.000349423
16,49.7447,0.42205,1.59802,1.0902,0.41587,0.72874,0.45174,0.42641,0.42319,1.84617,1.01026,0.00108987,0.000363289,0.00108987,0.000363289,0.00108987,0.000363289,0.00108987,0.000363289
17,53.7542,0.52893,1.68512,1.15902,0.41972,0.73838,0.46862,0.4407,0.41907,1.8895,1.00119,0.00112751,0.000375835,0.00112751,0.000375835,0.00112751,0.000375835,0.00112751,0.000375835
18,58.6002,0.51901,1.51815,1.1476,0.4058,0.74438,0.45549,0.42973,0.41035,1.94632,0.99064,0.00116118,0.000387061,0.00116118,0.000387061,0.00116118,0.000387061,0.00116118,0.000387061
