epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,364.133,0.53218,0.6825,0.62386,0.92228,0.86196,0.84021,0.92177,0.77966,0.85284,0.79467,0.87499,0.66426,0.57436,0.94916,0.68203,0.90973,0.000792032,0.000792032,0.000792032
31,376.888,0.53044,0.6785,0.63418,0.91047,0.83727,0.81113,0.9074,0.77271,0.81753,0.78039,0.85738,0.66637,0.53624,0.95766,0.68199,0.87041,0.000781033,0.000781033,0.000781033
32,389.48,0.52282,0.67059,0.62639,0.91833,0.65761,0.83166,0.84363,0.70855,0.61442,0.78199,0.77238,0.5875,0.57517,0.93256,0.88818,0.88219,0.000770034,0.000770034,0.000770034
33,402.128,0.50316,0.65882,0.61874,0.91268,0.91,0.79968,0.92044,0.78946,0.8874,0.77907,0.87282,0.66528,0.54737,0.89417,0.57998,0.87496,0.000759035,0.000759035,0.000759035
34,414.489,0.51146,0.66834,0.59503,0.9109,0.84193,0.8581,0.92096,0.77261,0.89181,0.77292,0.87972,0.66046,0.56679,0.89748,0.60295,0.90594,0.000748036,0.000748036,0.000748036
35,426.661,0.51445,0.65498,0.58073,0.90415,0.85291,0.8574,0.92839,0.80646,0.83817,0.80938,0.87985,0.67858,0.54191,0.94732,0.54083,0.86247,0.000737037,0.000737037,0.000737037
36,438.931,0.51234,0.64835,0.55474,0.90601,0.8815,0.88018,0.93913,0.79765,0.86369,0.83391,0.88859,0.67241,0.55213,0.94958,0.52026,0.88215,0.000726038,0.000726038,0.000726038
37,450.926,0.5286,0.66819,0.60491,0.91587,0.86869,0.80909,0.909,0.76961,0.84496,0.7889,0.86103,0.64166,0.57861,0.97643,0.76122,0.90058,0.00071504,0.00071504,0.00071504
38,462.961,0.49361,0.61194,0.57058,0.89734,0.915,0.84549,0.93427,0.80602,0.88872,0.82074,0.8892,0.67915,0.52917,0.88718,0.56652,0.88968,0.000704041,0.000704041,0.000704041
39,474.85,0.49382,0.61892,0.57327,0.90513,0.89286,0.82971,0.93622,0.79237,0.88136,0.79501,0.88421,0.67837,0.55139,0.88143,0.57748,0.90446,0.000693042,0.000693042,0.000693042
40,486.83,0.49485,0.64639,0.54675,0.90736,0.89822,0.84376,0.92479,0.79606,0.86702,0.81043,0.87767,0.65633,0.53951,0.91238,0.52356,0.88925,0.000682043,0.000682043,0.000682043
41,499.118,0.48268,0.59649,0.54484,0.89859,0.85918,0.81392,0.9339,0.80601,0.83814,0.78935,0.89301,0.68377,0.52437,1.02446,0.53413,0.88743,0.000671044,0.000671044,0.000671044
42,511.101,0.47058,0.60309,0.54343,0.89701,0.84046,0.85387,0.93125,0.79844,0.88281,0.77868,0.88089,0.65347,0.54225,0.98199,0.58226,0.89208,0.000660045,0.000660045,0.000660045
