epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,15.8514,0.9871,3.18084,1.5262,0.00611,0.9881,0.07513,0.04009,0.50096,3.02198,1.11213,0.00111462,0.00037154,0.00111462,0.00037154,0.00111462,0.00037154,0.00111462,0.00037154
2,22.9825,0.70182,2.99631,1.29795,0.00691,0.99603,0.24768,0.19267,0.35987,2.9524,0.93541,0.00222712,0.000742374,0.00222712,0.000742374,0.00222712,0.000742374,0.00222712,0.000742374
3,29.9386,0.61567,2.82697,1.21578,0.00714,1,0.29511,0.25702,0.41991,2.84099,0.95031,0.00329379,0.00109793,0.00329379,0.00109793,0.00329379,0.00109793,0.00329379,0.00109793
4,36.0671,0.61636,2.64088,1.1921,0.65159,0.26433,0.33017,0.28781,0.5512,2.44648,1.02915,0.00403235,0.00134412,0.00403235,0.00134412,0.00403235,0.00134412,0.00403235,0.00134412
5,41.9481,0.61848,2.43568,1.18257,0.61493,0.48877,0.35998,0.31679,0.52341,2.06321,1.00246,0.00394747,0.00131582,0.00394747,0.00131582,0.00394747,0.00131582,0.00394747,0.00131582
6,47.9517,0.64193,2.18138,1.17723,0.73423,0.40805,0.45388,0.38855,0.55832,1.83021,1.05229,0.00386259,0.00128753,0.00386259,0.00128753,0.00386259,0.00128753,0.00386259,0.00128753
7,54.0709,0.6405,1.98374,1.19099,0.80866,0.45007,0.50718,0.45725,0.45497,1.5092,0.96575,0.0037777,0.00125923,0.0037777,0.00125923,0.0037777,0.00125923,0.0037777,0.00125923
8,60.3292,0.58061,1.7825,1.15746,0.7938,0.56072,0.60347,0.55138,0.41029,1.27822,0.93224,0.00369282,0.00123094,0.00369282,0.00123094,0.00369282,0.00123094,0.00369282,0.00123094
9,66.3404,0.55369,1.5832,1.12127,0.60246,0.70709,0.68593,0.63049,0.42003,1.27994,0.94228,0.00360794,0.00120265,0.00360794,0.00120265,0.00360794,0.00120265,0.00360794,0.00120265
10,72.3549,0.56432,1.49112,1.13307,0.64172,0.77323,0.73481,0.67966,0.4301,1.25338,0.93661,0.00352306,0.00117435,0.00352306,0.00117435,0.00352306,0.00117435,0.00352306,0.00117435
11,78.4596,0.54155,1.40271,1.11366,0.68602,0.703,0.76582,0.70867,0.42186,1.16552,0.93784,0.00343817,0.00114606,0.00343817,0.00114606,0.00343817,0.00114606,0.00343817,0.00114606
12,84.6259,0.54278,1.29845,1.12226,0.7192,0.74371,0.79049,0.73987,0.3797,1.06891,0.88427,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776,0.00335329,0.00111776
13,90.7161,0.52477,1.29035,1.10538,0.72264,0.76052,0.79072,0.71207,0.44967,1.09688,0.93784,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947,0.00326841,0.00108947
14,96.1008,0.5083,1.22636,1.09946,0.66192,0.85841,0.81635,0.75278,0.39295,1.03369,0.89745,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118,0.00318353,0.00106118
15,101.692,0.50139,1.15128,1.07749,0.73069,0.78986,0.80904,0.75785,0.4108,1.01678,0.91558,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288,0.00309864,0.00103288
16,108.036,0.48857,1.1124,1.08164,0.70484,0.70049,0.67676,0.63775,0.41038,1.15708,0.92169,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459,0.00301376,0.00100459
17,113.791,0.49774,1.0943,1.0821,0.75806,0.7173,0.77638,0.72535,0.40685,1.04479,0.91171,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293,0.00292888,0.000976293
18,119.67,0.49404,1.06225,1.07793,0.71566,0.7623,0.76322,0.72097,0.37045,0.97062,0.88652,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999,0.002844,0.000947999
19,125.444,0.5045,1.10693,1.09531,0.75673,0.76504,0.83993,0.78527,0.35301,0.90127,0.88626,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704,0.00275911,0.000919704
20,131.276,0.4781,1.05468,1.06977,0.83713,0.77189,0.84962,0.80222,0.36396,0.91632,0.87363,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141,0.00267423,0.00089141
21,136.888,0.47949,1.0149,1.07709,0.75703,0.79216,0.83418,0.79787,0.37418,0.91928,0.86769,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116,0.00258935,0.000863116
22,142.793,0.46565,0.98922,1.05458,0.77421,0.75833,0.82458,0.77666,0.34886,0.96211,0.85232,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822,0.00250447,0.000834822
23,148.554,0.4907,0.98086,1.0746,0.80118,0.75284,0.8288,0.79375,0.3193,0.94148,0.83981,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528,0.00241958,0.000806528
