epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9536,0.81201,2.47309,1.29105,0.31033,0.50852,0.36006,0.29775,0.71111,2.71571,1.26826,0.00045728,0.00045728,0.00045728
2,19.2085,0.83588,1.41783,1.25587,0.43598,0.17238,0.19856,0.13737,1.82977,7.27299,2.41658,0.000919654,0.000919654,0.000919654
3,24.8184,0.85909,1.32015,1.25059,0.59919,0.38711,0.37172,0.23243,1.1754,4.00499,1.91709,0.00137269,0.00137269,0.00137269
4,30.3054,0.87273,1.25411,1.24497,0.41804,0.5633,0.40266,0.23551,1.17112,7.82505,1.84425,0.00138656,0.00138656,0.00138656
5,35.7197,0.90505,1.19766,1.2726,0.67025,0.57668,0.6443,0.53474,0.70644,2.61329,1.18396,0.00137241,0.00137241,0.00137241
6,41.3055,0.82499,1.12718,1.22319,0.48007,0.65685,0.57685,0.35663,1.10394,3.73647,1.56963,0.00135826,0.00135826,0.00135826
7,46.93,0.85245,1.14628,1.25615,0.56578,0.61365,0.5695,0.4236,0.88737,3.96766,1.40462,0.00134412,0.00134412,0.00134412
8,53.8971,0.80937,1.10485,1.21993,0.63816,0.56071,0.64042,0.49432,0.8452,3.38774,1.29055,0.00132997,0.00132997,0.00132997
9,59.4084,0.7883,1.08639,1.19125,0.59621,0.73178,0.66847,0.54353,0.65946,1.82908,1.12527,0.00131582,0.00131582,0.00131582
10,64.9227,0.78413,1.03337,1.20701,0.73491,0.58859,0.66171,0.52351,0.72125,1.34299,1.13118,0.00130168,0.00130168,0.00130168
11,70.3442,0.75569,0.97433,1.186,0.73835,0.71728,0.78919,0.66742,0.62433,1.32234,1.07726,0.00128753,0.00128753,0.00128753
12,76.3219,0.74915,0.95796,1.194,0.8814,0.66508,0.83314,0.71119,0.59215,1.12266,1.05482,0.00127338,0.00127338,0.00127338
13,81.7786,0.69501,0.88715,1.15547,0.77134,0.76121,0.84293,0.71623,0.60477,1.16963,1.048,0.00125923,0.00125923,0.00125923
14,87.229,0.7366,0.96812,1.18331,0.80091,0.79196,0.86367,0.75219,0.5677,0.9467,1.01863,0.00124509,0.00124509,0.00124509
15,92.709,0.70716,0.93262,1.1665,0.77748,0.77832,0.85254,0.7368,0.62924,1.0224,1.07282,0.00123094,0.00123094,0.00123094
16,98.1019,0.69026,0.9029,1.15118,0.84065,0.7116,0.84294,0.73921,0.56134,1.27881,1.01382,0.00121679,0.00121679,0.00121679
17,103.477,0.66993,0.90684,1.14245,0.84341,0.73214,0.81758,0.71005,0.59646,1.02712,1.02032,0.00120265,0.00120265,0.00120265
18,108.991,0.69525,0.88935,1.14708,0.82302,0.76725,0.8825,0.75798,0.57963,1.0202,1.01592,0.0011885,0.0011885,0.0011885
19,114.405,0.6745,0.86025,1.13919,0.8107,0.82254,0.89374,0.75495,0.57376,0.8013,1.05631,0.00117435,0.00117435,0.00117435
20,119.904,0.65407,0.83095,1.12361,0.87344,0.73411,0.88789,0.73067,0.59369,0.74812,1.05251,0.00116021,0.00116021,0.00116021
21,125.324,0.65468,0.84837,1.13057,0.88792,0.78256,0.91765,0.8163,0.49567,0.75977,0.97959,0.00114606,0.00114606,0.00114606
22,131.163,0.66211,0.8485,1.12733,0.90668,0.77614,0.91123,0.81196,0.51055,0.71187,0.97005,0.00113191,0.00113191,0.00113191
23,137.242,0.67011,0.82598,1.11899,0.88157,0.82567,0.9183,0.8149,0.49972,0.9326,0.9756,0.00111776,0.00111776,0.00111776
24,142.67,0.6386,0.8503,1.11707,0.84774,0.84527,0.92559,0.81728,0.47757,0.69466,0.9335,0.00110362,0.00110362,0.00110362
25,148.086,0.60157,0.79067,1.08272,0.91801,0.84301,0.93559,0.79918,0.52697,0.58335,1.01289,0.00108947,0.00108947,0.00108947
26,153.553,0.59697,0.76993,1.08521,0.89968,0.79787,0.91704,0.79405,0.55698,0.68835,1.04158,0.00107532,0.00107532,0.00107532
27,158.994,0.59371,0.77081,1.08262,0.91545,0.83881,0.94079,0.83967,0.46541,0.6435,0.94893,0.00106118,0.00106118,0.00106118
28,164.424,0.61101,0.76108,1.0915,0.89231,0.86055,0.92597,0.83179,0.47871,0.60468,0.93862,0.00104703,0.00104703,0.00104703
29,169.867,0.60499,0.74364,1.08998,0.90016,0.80382,0.91849,0.83131,0.48109,0.68565,0.97196,0.00103288,0.00103288,0.00103288
30,175.287,0.59736,0.76614,1.08583,0.86962,0.83566,0.93272,0.8506,0.43328,0.67669,0.92706,0.00101873,0.00101873,0.00101873
31,180.889,0.57893,0.74638,1.08067,0.89483,0.78172,0.91885,0.84104,0.44836,0.65234,0.93992,0.00100459,0.00100459,0.00100459
32,186.354,0.58217,0.70776,1.07189,0.83209,0.80118,0.9154,0.82473,0.47327,0.71516,0.92512,0.00099044,0.00099044,0.00099044
33,191.888,0.5815,0.70474,1.07285,0.8141,0.77566,0.90212,0.82425,0.44024,0.90114,0.91676,0.000976293,0.000976293,0.000976293
34,197.32,0.5702,0.69698,1.0686,0.89313,0.79756,0.91083,0.81095,0.46577,0.70306,0.94483,0.000962146,0.000962146,0.000962146
35,202.758,0.56634,0.70435,1.06612,0.87827,0.83303,0.94369,0.8414,0.47322,0.5378,0.95529,0.000947999,0.000947999,0.000947999
36,208.18,0.56903,0.66632,1.06113,0.87736,0.83057,0.93857,0.85254,0.46543,0.5797,0.97247,0.000933851,0.000933851,0.000933851
37,214.178,0.58029,0.72533,1.07887,0.88726,0.84911,0.93447,0.84571,0.45485,0.61816,0.93921,0.000919704,0.000919704,0.000919704
38,219.686,0.54811,0.68763,1.05549,0.88866,0.87687,0.93687,0.84447,0.495,0.58412,0.98327,0.000905557,0.000905557,0.000905557
39,225.119,0.56481,0.69889,1.06994,0.87577,0.85009,0.9298,0.84011,0.4489,0.55191,0.96845,0.00089141,0.00089141,0.00089141
40,230.639,0.56032,0.66385,1.06324,0.88409,0.82971,0.92386,0.85351,0.41229,0.55482,0.91555,0.000877263,0.000877263,0.000877263
41,236.084,0.55162,0.66503,1.06233,0.93488,0.82982,0.95056,0.88166,0.38376,0.46472,0.8822,0.000863116,0.000863116,0.000863116
42,241.562,0.55404,0.63818,1.06497,0.86276,0.89936,0.9448,0.86394,0.42985,0.6258,0.95205,0.000848969,0.000848969,0.000848969
43,246.977,0.54537,0.6479,1.05454,0.93212,0.79392,0.89355,0.79075,0.4644,0.60273,0.95214,0.000834822,0.000834822,0.000834822
44,252.44,0.54901,0.65347,1.05952,0.95197,0.84405,0.95339,0.87955,0.40576,0.47973,0.8999,0.000820675,0.000820675,0.000820675
45,257.842,0.52768,0.61017,1.05288,0.91927,0.84425,0.93653,0.8676,0.41266,0.48564,0.92439,0.000806528,0.000806528,0.000806528
46,263.32,0.52374,0.62436,1.04118,0.89707,0.8675,0.92543,0.85033,0.41203,0.58256,0.93873,0.00079238,0.00079238,0.00079238
47,268.744,0.51833,0.61959,1.04304,0.82691,0.87977,0.92762,0.83878,0.40957,0.55275,0.93986,0.000778233,0.000778233,0.000778233
48,274.193,0.51466,0.58807,1.04018,0.8508,0.90901,0.94102,0.87709,0.36445,0.47872,0.87641,0.000764086,0.000764086,0.000764086
49,279.69,0.50167,0.61753,1.03371,0.94236,0.77293,0.92895,0.85824,0.39778,0.55505,0.9194,0.000749939,0.000749939,0.000749939
50,285.088,0.52323,0.59271,1.04651,0.92171,0.80094,0.92764,0.85655,0.40107,0.54002,0.91461,0.000735792,0.000735792,0.000735792
51,290.818,0.52038,0.59847,1.03877,0.88201,0.90445,0.94284,0.86803,0.40236,0.44976,0.92001,0.000721645,0.000721645,0.000721645
52,296.28,0.5111,0.5715,1.04017,0.84303,0.81277,0.9223,0.83175,0.47907,0.58045,0.97738,0.000707498,0.000707498,0.000707498
53,301.728,0.51453,0.59653,1.02992,0.87369,0.87772,0.95145,0.88043,0.4012,0.4669,0.91149,0.000693351,0.000693351,0.000693351
54,307.142,0.49649,0.57212,1.03222,0.8882,0.90892,0.95051,0.8669,0.44267,0.44482,0.94548,0.000679204,0.000679204,0.000679204
55,312.529,0.49235,0.56381,1.00936,0.93735,0.87399,0.94616,0.8804,0.40081,0.47584,0.90475,0.000665057,0.000665057,0.000665057
56,318.039,0.47851,0.5726,1.02184,0.91962,0.8679,0.9409,0.87894,0.38885,0.45557,0.90073,0.000650909,0.000650909,0.000650909
57,323.442,0.4755,0.54479,1.01855,0.90798,0.86937,0.9355,0.86442,0.38301,0.48072,0.90355,0.000636762,0.000636762,0.000636762
58,328.912,0.47393,0.52137,1.00355,0.93345,0.86008,0.94493,0.87571,0.39128,0.4643,0.89893,0.000622615,0.000622615,0.000622615
59,334.356,0.50042,0.55525,1.03071,0.95558,0.87328,0.95484,0.89561,0.36725,0.40358,0.89149,0.000608468,0.000608468,0.000608468
60,339.873,0.46228,0.52524,1.0121,0.93941,0.83974,0.94234,0.88127,0.37156,0.46642,0.89661,0.000594321,0.000594321,0.000594321
61,345.35,0.45293,0.53423,1.00781,0.91093,0.85638,0.93272,0.86384,0.38983,0.49345,0.90847,0.000580174,0.000580174,0.000580174
62,350.704,0.44839,0.51934,1.00218,0.95592,0.81143,0.93787,0.85511,0.40129,0.48741,0.90529,0.000566027,0.000566027,0.000566027
63,356.159,0.45489,0.51406,1.00739,0.89346,0.88674,0.94917,0.86652,0.39388,0.52196,0.93519,0.00055188,0.00055188,0.00055188
64,361.984,0.45418,0.50928,0.99964,0.92216,0.86152,0.94963,0.87133,0.38988,0.47169,0.91006,0.000537733,0.000537733,0.000537733
65,367.372,0.45354,0.50974,1.01236,0.93579,0.89783,0.94382,0.88151,0.38095,0.43926,0.91463,0.000523586,0.000523586,0.000523586
66,372.884,0.44239,0.48965,0.9976,0.93164,0.88395,0.93915,0.86926,0.39489,0.44415,0.90485,0.000509438,0.000509438,0.000509438
67,378.979,0.44746,0.48773,0.99458,0.90836,0.84284,0.93395,0.86244,0.37711,0.49669,0.89683,0.000495291,0.000495291,0.000495291
68,384.535,0.43896,0.48647,0.99027,0.92272,0.86385,0.93856,0.86827,0.39224,0.48257,0.9281,0.000481144,0.000481144,0.000481144
69,389.954,0.4295,0.46453,0.98782,0.95534,0.88721,0.95344,0.89086,0.36708,0.399,0.91434,0.000466997,0.000466997,0.000466997
70,395.354,0.42983,0.46286,0.98592,0.9614,0.88741,0.95833,0.88642,0.38867,0.38063,0.92762,0.00045285,0.00045285,0.00045285
71,400.795,0.44609,0.47486,0.99935,0.97812,0.8968,0.94093,0.87547,0.37153,0.42149,0.91163,0.000438703,0.000438703,0.000438703
72,406.351,0.43289,0.45632,0.99058,0.92979,0.89842,0.94198,0.87961,0.38469,0.42524,0.92588,0.000424556,0.000424556,0.000424556
73,411.805,0.44135,0.45887,0.99071,0.90725,0.87567,0.94577,0.88561,0.37039,0.4306,0.91944,0.000410409,0.000410409,0.000410409
74,417.386,0.43647,0.47759,0.99258,0.93887,0.89516,0.94282,0.87496,0.38708,0.41069,0.92677,0.000396262,0.000396262,0.000396262
75,422.869,0.4271,0.45237,0.993,0.95718,0.84618,0.94166,0.86908,0.38621,0.4704,0.9181,0.000382115,0.000382115,0.000382115
76,428.341,0.4243,0.44788,0.97609,0.91128,0.88056,0.93652,0.87439,0.39057,0.45918,0.92217,0.000367967,0.000367967,0.000367967
77,433.789,0.42705,0.44369,0.98401,0.97419,0.84943,0.93004,0.8654,0.36421,0.45161,0.90645,0.00035382,0.00035382,0.00035382
78,439.209,0.41167,0.42566,0.98296,0.9533,0.89358,0.94873,0.88284,0.37587,0.40897,0.93079,0.000339673,0.000339673,0.000339673
79,445.012,0.41162,0.42669,0.97989,0.97169,0.87789,0.94796,0.88368,0.37567,0.4042,0.91706,0.000325526,0.000325526,0.000325526
80,450.534,0.41753,0.43243,0.97849,0.98048,0.8596,0.94388,0.87806,0.36411,0.38765,0.90908,0.000311379,0.000311379,0.000311379
81,456.199,0.3997,0.43443,0.97398,0.94222,0.89387,0.94331,0.88387,0.35566,0.39063,0.89772,0.000297232,0.000297232,0.000297232
82,461.809,0.39699,0.4011,0.97416,0.9481,0.89975,0.93773,0.88006,0.34556,0.3991,0.90796,0.000283085,0.000283085,0.000283085
83,467.205,0.3935,0.40473,0.96645,0.93866,0.8858,0.93675,0.88209,0.33683,0.44723,0.88811,0.000268938,0.000268938,0.000268938
84,472.665,0.4049,0.40322,0.97307,0.9607,0.86743,0.94026,0.86997,0.37424,0.45772,0.92376,0.000254791,0.000254791,0.000254791
85,478.088,0.39696,0.41129,0.9761,0.9709,0.85296,0.93527,0.87881,0.36525,0.44886,0.91805,0.000240644,0.000240644,0.000240644
86,483.498,0.39892,0.39297,0.96361,0.92099,0.89197,0.94734,0.88646,0.36018,0.42366,0.91428,0.000226497,0.000226497,0.000226497
87,488.883,0.40424,0.39984,0.98036,0.94664,0.88041,0.9399,0.87295,0.36608,0.43359,0.93215,0.000212349,0.000212349,0.000212349
88,494.415,0.39497,0.39215,0.97795,0.93981,0.89405,0.94472,0.88541,0.3663,0.40451,0.9231,0.000198202,0.000198202,0.000198202
89,499.818,0.37796,0.38717,0.97123,0.93961,0.89186,0.94337,0.8868,0.35062,0.38582,0.91125,0.000184055,0.000184055,0.000184055
90,505.272,0.38101,0.38213,0.96415,0.96259,0.87774,0.93847,0.8766,0.36556,0.40298,0.93577,0.000169908,0.000169908,0.000169908
91,525.806,0.33012,0.36076,0.90894,0.98189,0.85332,0.92988,0.86307,0.37435,0.45043,0.93033,0.000155761,0.000155761,0.000155761
92,531.244,0.30386,0.28838,0.89376,0.9698,0.86577,0.94249,0.88136,0.3618,0.39709,0.9299,0.000141614,0.000141614,0.000141614
93,537.066,0.26458,0.25298,0.85249,0.96979,0.86874,0.95123,0.88231,0.36616,0.40461,0.93467,0.000127467,0.000127467,0.000127467
94,542.507,0.27905,0.25648,0.87605,0.95434,0.8813,0.95038,0.88158,0.36059,0.39538,0.92658,0.00011332,0.00011332,0.00011332
95,547.893,0.28271,0.25807,0.87353,0.96249,0.85519,0.94672,0.88085,0.36328,0.41667,0.92674,9.91726e-05,9.91726e-05,9.91726e-05
96,553.351,0.27527,0.24859,0.87158,0.97074,0.86056,0.94555,0.8797,0.34549,0.41862,0.91675,8.50255e-05,8.50255e-05,8.50255e-05
