epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,7.96184,0.52944,2.89041,1.16371,0.12804,0.38889,0.15062,0.13658,0.49873,2.69565,1.09515,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05,0.00020004,6.668e-05
2,11.8087,0.63827,2.93719,1.2404,0.12728,0.45537,0.16419,0.14809,0.48176,2.53464,1.07943,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059,0.000441178,0.000147059
3,15.7217,0.53164,2.67711,1.14267,0.27181,0.50668,0.33839,0.31436,0.4573,2.19207,1.06077,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138,0.000672414,0.000224138
4,19.3893,0.54884,2.26285,1.17804,0.34747,0.70423,0.42619,0.39682,0.43576,1.99865,1.03939,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916,0.000893749,0.000297916
5,23.2408,0.54745,2.03954,1.17948,0.35798,0.79577,0.44885,0.42041,0.426,1.82839,1.0257,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394,0.00110518,0.000368394
6,26.9959,0.53366,1.78578,1.17339,0.45937,0.74022,0.45127,0.42584,0.42593,1.81792,1.02113,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557,0.00130671,0.00043557
7,30.9366,0.47531,1.59263,1.11883,0.4421,0.75691,0.47105,0.43558,0.42155,1.91884,1.01171,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447,0.00149834,0.000499447
8,34.5396,0.47616,1.48532,1.13085,0.43682,0.76395,0.48192,0.44597,0.42614,1.90347,1.00141,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022,0.00168007,0.000560022
9,38.2542,0.46223,1.40862,1.11618,0.45767,0.72692,0.53672,0.50009,0.42107,1.86466,0.97199,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297,0.00185189,0.000617297
10,41.7547,0.41285,1.3355,1.05209,0.46683,0.7726,0.57587,0.52887,0.43388,1.95934,0.97741,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271,0.00201381,0.000671271
11,45.281,0.41399,1.23188,1.05069,0.52535,0.72431,0.57953,0.54045,0.44178,1.65435,0.99558,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944,0.00216583,0.000721944
12,48.8793,0.41396,1.14714,1.04561,0.55442,0.69875,0.6038,0.56164,0.44856,1.51653,1.00901,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317,0.00230795,0.000769317
13,52.2584,0.40284,1.10918,1.03055,0.54693,0.72291,0.65484,0.60733,0.46607,1.51356,1.02366,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389,0.00244017,0.000813389
14,55.8011,0.39827,1.03929,1.01843,0.5513,0.67225,0.66341,0.61298,0.45688,1.36277,1.0291,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161,0.00256248,0.000854161
15,59.2924,0.37993,0.94447,1.00933,0.63489,0.70136,0.73353,0.68131,0.44423,1.40426,1.03435,0.00267489,0.000891632,0.00267489,0.000891632,0.00267489,0.000891632,0.00267489,0.000891632
16,62.68,0.36781,0.85164,1.00516,0.70763,0.63018,0.73894,0.68559,0.443,1.35792,1.03761,0.00277741,0.000925802,0.00277741,0.000925802,0.00277741,0.000925802,0.00277741,0.000925802
17,66.2026,0.38255,0.81445,1.01368,0.6364,0.67369,0.69615,0.64627,0.4377,1.4211,1.03189,0.00287001,0.000956671,0.00287001,0.000956671,0.00287001,0.000956671,0.00287001,0.000956671
18,69.5306,0.36998,0.77653,0.98817,0.69666,0.64763,0.74851,0.69929,0.42412,1.22926,1.02266,0.00295272,0.00098424,0.00295272,0.00098424,0.00295272,0.00098424,0.00295272,0.00098424
19,73.0288,0.37456,0.82913,0.99184,0.77882,0.71205,0.77484,0.72624,0.43632,1.12958,1.03698,0.00302552,0.00100851,0.00302552,0.00100851,0.00302552,0.00100851,0.00302552,0.00100851
20,76.6496,0.38672,0.70175,1.02836,0.75816,0.72613,0.79024,0.73975,0.41831,1.05609,0.99976,0.00308843,0.00102948,0.00308843,0.00102948,0.00308843,0.00102948,0.00308843,0.00102948
21,80.1035,0.35081,0.68479,0.98493,0.76075,0.70088,0.7971,0.74614,0.42325,1.01785,0.99878,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687,0.0030206,0.00100687
22,83.4933,0.4004,0.72773,1.03831,0.79658,0.68668,0.79589,0.74717,0.43445,1.01506,1.00395,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861,0.00292158,0.000973861
23,86.8895,0.40191,0.68497,0.9946,0.85369,0.70974,0.83104,0.77275,0.43468,0.98658,1.00009,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855,0.00282256,0.000940855
24,90.4642,0.41048,0.63628,1.01275,0.84363,0.75613,0.84527,0.7879,0.43509,0.93317,0.97635,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848,0.00272354,0.000907848
25,93.8922,0.37937,0.58431,1.00241,0.82627,0.75006,0.84172,0.78485,0.43788,0.96488,0.97827,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842,0.00262452,0.000874842
26,97.1864,0.38155,0.60945,1.00718,0.80004,0.73514,0.83498,0.7792,0.44073,0.96832,0.97738,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835,0.0025255,0.000841835
27,100.458,0.3801,0.58015,1.0013,0.79953,0.71304,0.83709,0.77297,0.44088,0.98682,0.98211,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828,0.00242649,0.000808828
28,103.85,0.34861,0.50772,0.96499,0.79211,0.74252,0.83937,0.7851,0.43447,0.90548,0.98772,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822,0.00232747,0.000775822
29,107.066,0.3669,0.56132,0.97188,0.82534,0.7548,0.84422,0.79379,0.4347,0.86636,0.98402,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815,0.00222845,0.000742815
30,110.439,0.35469,0.51441,0.99562,0.82885,0.71962,0.83935,0.78242,0.4347,0.87082,0.99642,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809,0.00212943,0.000709809
31,113.784,0.36004,0.48266,0.9934,0.78161,0.74859,0.83761,0.77962,0.43471,0.86771,0.99851,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802,0.00203041,0.000676802
32,121.831,0.37641,0.52663,1.00772,0.8274,0.74686,0.84214,0.78037,0.43463,0.84413,1.00077,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795,0.00193139,0.000643795
33,129.844,0.37061,0.47045,0.99468,0.8465,0.72181,0.84789,0.78833,0.43201,0.84867,0.99397,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
