class,precision,recall,mAP50,mAP50-95
all,0.7349996438831895,0.604549079734981,0.6888051874219568,0.5905914644481302
frog-eye-leaf-spot,0.6899203584578476,0.6470588235294118,0.6689885791757522,0.6008089964204282
healthy,0.6893980083807212,0.4647887323943662,0.6356420894722454,0.5522671522921528
rust,0.8256805648109996,0.7017996832811648,0.7617848936178728,0.6186982446318096
